DATE,IPCONGD
2010-08-25,98.51530967741935
2010-08-26,98.50412258064516
2010-08-27,98.49293548387097
2010-08-28,98.48174838709677
2010-08-29,98.47056129032258
2010-08-30,98.45937419354838
2010-08-31,98.44818709677419
2010-09-01,98.437
2010-09-02,98.43718
2010-09-03,98.43736
2010-09-04,98.43754
2010-09-05,98.43772
2010-09-06,98.4379
2010-09-07,98.43808
2010-09-08,98.43826
2010-09-09,98.43844
2010-09-10,98.43862
2010-09-11,98.4388
2010-09-12,98.43898
2010-09-13,98.43916
2010-09-14,98.43934
2010-09-15,98.43952
2010-09-16,98.4397
2010-09-17,98.43988
2010-09-18,98.44006
2010-09-19,98.44024
2010-09-20,98.44042
2010-09-21,98.4406
2010-09-22,98.44078
2010-09-23,98.44096
2010-09-24,98.44114
2010-09-25,98.44132
2010-09-26,98.4415
2010-09-27,98.44168
2010-09-28,98.44186
2010-09-29,98.44204
2010-09-30,98.44222
2010-10-01,98.4424
2010-10-02,98.42584516129033
2010-10-03,98.40929032258065
2010-10-04,98.39273548387098
2010-10-05,98.3761806451613
2010-10-06,98.35962580645162
2010-10-07,98.34307096774194
2010-10-08,98.32651612903226
2010-10-09,98.30996129032259
2010-10-10,98.29340645161291
2010-10-11,98.27685161290323
2010-10-12,98.26029677419355
2010-10-13,98.24374193548387
2010-10-14,98.2271870967742
2010-10-15,98.21063225806452
2010-10-16,98.19407741935484
2010-10-17,98.17752258064516
2010-10-18,98.16096774193548
2010-10-19,98.1444129032258
2010-10-20,98.12785806451613
2010-10-21,98.11130322580645
2010-10-22,98.09474838709677
2010-10-23,98.07819354838709
2010-10-24,98.06163870967741
2010-10-25,98.04508387096774
2010-10-26,98.02852903225806
2010-10-27,98.01197419354838
2010-10-28,97.9954193548387
2010-10-29,97.97886451612902
2010-10-30,97.96230967741936
2010-10-31,97.94575483870968
2010-11-01,97.9292
2010-11-02,97.96600666666666
2010-11-03,98.00281333333332
2010-11-04,98.03962
2010-11-05,98.07642666666666
2010-11-06,98.11323333333333
2010-11-07,98.15003999999999
2010-11-08,98.18684666666667
2010-11-09,98.22365333333333
2010-11-10,98.26046
2010-11-11,98.29726666666666
2010-11-12,98.33407333333334
2010-11-13,98.37088
2010-11-14,98.40768666666666
2010-11-15,98.44449333333333
2010-11-16,98.4813
2010-11-17,98.51810666666667
2010-11-18,98.55491333333333
2010-11-19,98.59172
2010-11-20,98.62852666666666
2010-11-21,98.66533333333334
2010-11-22,98.70214
2010-11-23,98.73894666666666
2010-11-24,98.77575333333333
2010-11-25,98.81256
2010-11-26,98.84936666666667
2010-11-27,98.88617333333333
2010-11-28,98.92298
2010-11-29,98.95978666666667
2010-11-30,98.99659333333334
2010-12-01,99.0334
2010-12-02,99.03479677419355
2010-12-03,99.0361935483871
2010-12-04,99.03759032258064
2010-12-05,99.03898709677419
2010-12-06,99.04038387096774
2010-12-07,99.0417806451613
2010-12-08,99.04317741935483
2010-12-09,99.04457419354839
2010-12-10,99.04597096774194
2010-12-11,99.04736774193549
2010-12-12,99.04876451612904
2010-12-13,99.05016129032258
2010-12-14,99.05155806451613
2010-12-15,99.05295483870968
2010-12-16,99.05435161290323
2010-12-17,99.05574838709677
2010-12-18,99.05714516129032
2010-12-19,99.05854193548387
2010-12-20,99.05993870967743
2010-12-21,99.06133548387096
2010-12-22,99.06273225806451
2010-12-23,99.06412903225807
2010-12-24,99.06552580645162
2010-12-25,99.06692258064517
2010-12-26,99.0683193548387
2010-12-27,99.06971612903226
2010-12-28,99.07111290322581
2010-12-29,99.07250967741936
2010-12-30,99.0739064516129
2010-12-31,99.07530322580645
2011-01-01,99.0767
2011-01-02,99.06988064516129
2011-01-03,99.06306129032258
2011-01-04,99.05624193548387
2011-01-05,99.04942258064517
2011-01-06,99.04260322580646
2011-01-07,99.03578387096775
2011-01-08,99.02896451612904
2011-01-09,99.02214516129033
2011-01-10,99.01532580645161
2011-01-11,99.0085064516129
2011-01-12,99.00168709677419
2011-01-13,98.9948677419355
2011-01-14,98.98804838709678
2011-01-15,98.98122903225807
2011-01-16,98.97440967741936
2011-01-17,98.96759032258065
2011-01-18,98.96077096774194
2011-01-19,98.95395161290323
2011-01-20,98.94713225806451
2011-01-21,98.94031290322582
2011-01-22,98.9334935483871
2011-01-23,98.9266741935484
2011-01-24,98.91985483870968
2011-01-25,98.91303548387097
2011-01-26,98.90621612903226
2011-01-27,98.89939677419355
2011-01-28,98.89257741935484
2011-01-29,98.88575806451614
2011-01-30,98.87893870967743
2011-01-31,98.87211935483872
2011-02-01,98.8653
2011-02-02,98.87448571428573
2011-02-03,98.88367142857143
2011-02-04,98.89285714285715
2011-02-05,98.90204285714286
2011-02-06,98.91122857142858
2011-02-07,98.92041428571429
2011-02-08,98.92960000000001
2011-02-09,98.93878571428571
2011-02-10,98.94797142857144
2011-02-11,98.95715714285714
2011-02-12,98.96634285714286
2011-02-13,98.97552857142857
2011-02-14,98.98471428571429
2011-02-15,98.9939
2011-02-16,99.00308571428572
2011-02-17,99.01227142857144
2011-02-18,99.02145714285714
2011-02-19,99.03064285714287
2011-02-20,99.03982857142857
2011-02-21,99.04901428571429
2011-02-22,99.0582
2011-02-23,99.06738571428572
2011-02-24,99.07657142857143
2011-02-25,99.08575714285715
2011-02-26,99.09494285714285
2011-02-27,99.10412857142857
2011-02-28,99.11331428571428
2011-03-01,99.1225
2011-03-02,99.11676451612904
2011-03-03,99.11102903225806
2011-03-04,99.1052935483871
2011-03-05,99.09955806451613
2011-03-06,99.09382258064517
2011-03-07,99.08808709677419
2011-03-08,99.08235161290322
2011-03-09,99.07661612903226
2011-03-10,99.0708806451613
2011-03-11,99.06514516129032
2011-03-12,99.05940967741935
2011-03-13,99.05367419354839
2011-03-14,99.04793870967742
2011-03-15,99.04220322580645
2011-03-16,99.03646774193548
2011-03-17,99.03073225806452
2011-03-18,99.02499677419355
2011-03-19,99.01926129032258
2011-03-20,99.01352580645161
2011-03-21,99.00779032258065
2011-03-22,99.00205483870968
2011-03-23,98.9963193548387
2011-03-24,98.99058387096774
2011-03-25,98.98484838709678
2011-03-26,98.97911290322581
2011-03-27,98.97337741935483
2011-03-28,98.96764193548387
2011-03-29,98.9619064516129
2011-03-30,98.95617096774194
2011-03-31,98.95043548387096
2011-04-01,98.9447
2011-04-02,98.94979333333333
2011-04-03,98.95488666666667
2011-04-04,98.95998
2011-04-05,98.96507333333334
2011-04-06,98.97016666666667
2011-04-07,98.97525999999999
2011-04-08,98.98035333333333
2011-04-09,98.98544666666666
2011-04-10,98.99054
2011-04-11,98.99563333333333
2011-04-12,99.00072666666667
2011-04-13,99.00582
2011-04-14,99.01091333333333
2011-04-15,99.01600666666667
2011-04-16,99.02109999999999
2011-04-17,99.02619333333332
2011-04-18,99.03128666666666
2011-04-19,99.03638
2011-04-20,99.04147333333333
2011-04-21,99.04656666666666
2011-04-22,99.05166
2011-04-23,99.05675333333333
2011-04-24,99.06184666666667
2011-04-25,99.06694
2011-04-26,99.07203333333334
2011-04-27,99.07712666666666
2011-04-28,99.08221999999999
2011-04-29,99.08731333333333
2011-04-30,99.09240666666666
2011-05-01,99.0975
2011-05-02,99.09566129032258
2011-05-03,99.09382258064515
2011-05-04,99.09198387096774
2011-05-05,99.09014516129032
2011-05-06,99.0883064516129
2011-05-07,99.08646774193548
2011-05-08,99.08462903225806
2011-05-09,99.08279032258064
2011-05-10,99.08095161290322
2011-05-11,99.0791129032258
2011-05-12,99.07727419354838
2011-05-13,99.07543548387096
2011-05-14,99.07359677419355
2011-05-15,99.07175806451612
2011-05-16,99.0699193548387
2011-05-17,99.06808064516129
2011-05-18,99.06624193548387
2011-05-19,99.06440322580644
2011-05-20,99.06256451612903
2011-05-21,99.06072580645161
2011-05-22,99.05888709677419
2011-05-23,99.05704838709677
2011-05-24,99.05520967741936
2011-05-25,99.05337096774193
2011-05-26,99.05153225806451
2011-05-27,99.0496935483871
2011-05-28,99.04785483870967
2011-05-29,99.04601612903225
2011-05-30,99.04417741935484
2011-05-31,99.04233870967741
2011-06-01,99.0405
2011-06-02,99.06170333333333
2011-06-03,99.08290666666666
2011-06-04,99.10410999999999
2011-06-05,99.12531333333332
2011-06-06,99.14651666666666
2011-06-07,99.16771999999999
2011-06-08,99.18892333333332
2011-06-09,99.21012666666667
2011-06-10,99.23133
2011-06-11,99.25253333333333
2011-06-12,99.27373666666666
2011-06-13,99.29494
2011-06-14,99.31614333333333
2011-06-15,99.33734666666666
2011-06-16,99.35855
2011-06-17,99.37975333333333
2011-06-18,99.40095666666666
2011-06-19,99.42215999999999
2011-06-20,99.44336333333332
2011-06-21,99.46456666666666
2011-06-22,99.48576999999999
2011-06-23,99.50697333333332
2011-06-24,99.52817666666667
2011-06-25,99.54938
2011-06-26,99.57058333333333
2011-06-27,99.59178666666666
2011-06-28,99.61299
2011-06-29,99.63419333333333
2011-06-30,99.65539666666666
2011-07-01,99.6766
2011-07-02,99.69556129032257
2011-07-03,99.71452258064515
2011-07-04,99.73348387096773
2011-07-05,99.75244516129031
2011-07-06,99.77140645161289
2011-07-07,99.79036774193548
2011-07-08,99.80932903225806
2011-07-09,99.82829032258064
2011-07-10,99.84725161290322
2011-07-11,99.8662129032258
2011-07-12,99.88517419354838
2011-07-13,99.90413548387096
2011-07-14,99.92309677419354
2011-07-15,99.94205806451612
2011-07-16,99.9610193548387
2011-07-17,99.97998064516129
2011-07-18,99.99894193548387
2011-07-19,100.01790322580645
2011-07-20,100.03686451612903
2011-07-21,100.05582580645161
2011-07-22,100.07478709677419
2011-07-23,100.09374838709677
2011-07-24,100.11270967741935
2011-07-25,100.13167096774193
2011-07-26,100.1506322580645
2011-07-27,100.1695935483871
2011-07-28,100.18855483870968
2011-07-29,100.20751612903226
2011-07-30,100.22647741935484
2011-07-31,100.24543870967742
2011-08-01,100.2644
2011-08-02,100.24526129032257
2011-08-03,100.22612258064515
2011-08-04,100.20698387096773
2011-08-05,100.18784516129031
2011-08-06,100.16870645161289
2011-08-07,100.14956774193548
2011-08-08,100.13042903225806
2011-08-09,100.11129032258064
2011-08-10,100.09215161290322
2011-08-11,100.0730129032258
2011-08-12,100.05387419354838
2011-08-13,100.03473548387096
2011-08-14,100.01559677419354
2011-08-15,99.99645806451612
2011-08-16,99.9773193548387
2011-08-17,99.95818064516129
2011-08-18,99.93904193548387
2011-08-19,99.91990322580645
2011-08-20,99.90076451612903
2011-08-21,99.88162580645161
2011-08-22,99.86248709677419
2011-08-23,99.84334838709677
2011-08-24,99.82420967741935
2011-08-25,99.80507096774193
2011-08-26,99.7859322580645
2011-08-27,99.7667935483871
2011-08-28,99.74765483870968
2011-08-29,99.72851612903226
2011-08-30,99.70937741935484
2011-08-31,99.69023870967742
2011-09-01,99.6711
2011-09-02,99.68008333333333
2011-09-03,99.68906666666666
2011-09-04,99.69805
2011-09-05,99.70703333333333
2011-09-06,99.71601666666666
2011-09-07,99.725
2011-09-08,99.73398333333333
2011-09-09,99.74296666666666
2011-09-10,99.75195
2011-09-11,99.76093333333333
2011-09-12,99.76991666666666
2011-09-13,99.7789
2011-09-14,99.78788333333333
2011-09-15,99.79686666666666
2011-09-16,99.80584999999999
2011-09-17,99.81483333333334
2011-09-18,99.82381666666667
2011-09-19,99.8328
2011-09-20,99.84178333333334
2011-09-21,99.85076666666667
2011-09-22,99.85975
2011-09-23,99.86873333333334
2011-09-24,99.87771666666667
2011-09-25,99.8867
2011-09-26,99.89568333333334
2011-09-27,99.90466666666667
2011-09-28,99.91365
2011-09-29,99.92263333333334
2011-09-30,99.93161666666667
2011-10-01,99.9406
2011-10-02,99.91008387096774
2011-10-03,99.87956774193549
2011-10-04,99.84905161290322
2011-10-05,99.81853548387097
2011-10-06,99.78801935483871
2011-10-07,99.75750322580646
2011-10-08,99.7269870967742
2011-10-09,99.69647096774194
2011-10-10,99.66595483870968
2011-10-11,99.63543870967743
2011-10-12,99.60492258064517
2011-10-13,99.5744064516129
2011-10-14,99.54389032258065
2011-10-15,99.51337419354839
2011-10-16,99.48285806451614
2011-10-17,99.45234193548387
2011-10-18,99.42182580645162
2011-10-19,99.39130967741936
2011-10-20,99.36079354838711
2011-10-21,99.33027741935484
2011-10-22,99.29976129032258
2011-10-23,99.26924516129033
2011-10-24,99.23872903225806
2011-10-25,99.20821290322581
2011-10-26,99.17769677419355
2011-10-27,99.1471806451613
2011-10-28,99.11666451612903
2011-10-29,99.08614838709678
2011-10-30,99.05563225806452
2011-10-31,99.02511612903227
2011-11-01,98.9946
2011-11-02,98.99159666666667
2011-11-03,98.98859333333334
2011-11-04,98.98559
2011-11-05,98.98258666666668
2011-11-06,98.97958333333334
2011-11-07,98.97658
2011-11-08,98.97357666666667
2011-11-09,98.97057333333333
2011-11-10,98.96757000000001
2011-11-11,98.96456666666667
2011-11-12,98.96156333333333
2011-11-13,98.95856
2011-11-14,98.95555666666667
2011-11-15,98.95255333333334
2011-11-16,98.94955
2011-11-17,98.94654666666666
2011-11-18,98.94354333333334
2011-11-19,98.94054
2011-11-20,98.93753666666667
2011-11-21,98.93453333333333
2011-11-22,98.93153
2011-11-23,98.92852666666667
2011-11-24,98.92552333333333
2011-11-25,98.92252
2011-11-26,98.91951666666667
2011-11-27,98.91651333333333
2011-11-28,98.91351
2011-11-29,98.91050666666666
2011-11-30,98.90750333333334
2011-12-01,98.9045
2011-12-02,98.90116774193548
2011-12-03,98.89783548387096
2011-12-04,98.89450322580645
2011-12-05,98.89117096774193
2011-12-06,98.88783870967741
2011-12-07,98.8845064516129
2011-12-08,98.88117419354839
2011-12-09,98.87784193548387
2011-12-10,98.87450967741935
2011-12-11,98.87117741935484
2011-12-12,98.86784516129032
2011-12-13,98.8645129032258
2011-12-14,98.86118064516128
2011-12-15,98.85784838709677
2011-12-16,98.85451612903225
2011-12-17,98.85118387096774
2011-12-18,98.84785161290323
2011-12-19,98.84451935483871
2011-12-20,98.84118709677419
2011-12-21,98.83785483870967
2011-12-22,98.83452258064516
2011-12-23,98.83119032258064
2011-12-24,98.82785806451612
2011-12-25,98.8245258064516
2011-12-26,98.82119354838709
2011-12-27,98.81786129032258
2011-12-28,98.81452903225806
2011-12-29,98.81119677419355
2011-12-30,98.80786451612903
2011-12-31,98.80453225806451
2012-01-01,98.8012
2012-01-02,98.79806774193548
2012-01-03,98.79493548387096
2012-01-04,98.79180322580645
2012-01-05,98.78867096774194
2012-01-06,98.78553870967741
2012-01-07,98.7824064516129
2012-01-08,98.77927419354839
2012-01-09,98.77614193548386
2012-01-10,98.77300967741935
2012-01-11,98.76987741935483
2012-01-12,98.76674516129032
2012-01-13,98.7636129032258
2012-01-14,98.76048064516128
2012-01-15,98.75734838709677
2012-01-16,98.75421612903226
2012-01-17,98.75108387096773
2012-01-18,98.74795161290322
2012-01-19,98.74481935483871
2012-01-20,98.74168709677419
2012-01-21,98.73855483870967
2012-01-22,98.73542258064516
2012-01-23,98.73229032258064
2012-01-24,98.72915806451613
2012-01-25,98.7260258064516
2012-01-26,98.72289354838709
2012-01-27,98.71976129032258
2012-01-28,98.71662903225806
2012-01-29,98.71349677419354
2012-01-30,98.71036451612903
2012-01-31,98.70723225806451
2012-02-01,98.7041
2012-02-02,98.65003793103448
2012-02-03,98.59597586206897
2012-02-04,98.54191379310345
2012-02-05,98.48785172413793
2012-02-06,98.43378965517242
2012-02-07,98.3797275862069
2012-02-08,98.32566551724138
2012-02-09,98.27160344827585
2012-02-10,98.21754137931035
2012-02-11,98.16347931034483
2012-02-12,98.1094172413793
2012-02-13,98.0553551724138
2012-02-14,98.00129310344828
2012-02-15,97.94723103448275
2012-02-16,97.89316896551725
2012-02-17,97.83910689655173
2012-02-18,97.7850448275862
2012-02-19,97.7309827586207
2012-02-20,97.67692068965518
2012-02-21,97.62285862068966
2012-02-22,97.56879655172415
2012-02-23,97.51473448275863
2012-02-24,97.4606724137931
2012-02-25,97.40661034482758
2012-02-26,97.35254827586208
2012-02-27,97.29848620689656
2012-02-28,97.24442413793103
2012-02-29,97.19036206896553
2012-03-01,97.1363
2012-03-02,97.16093548387097
2012-03-03,97.18557096774194
2012-03-04,97.2102064516129
2012-03-05,97.23484193548387
2012-03-06,97.25947741935484
2012-03-07,97.28411290322582
2012-03-08,97.30874838709678
2012-03-09,97.33338387096775
2012-03-10,97.35801935483872
2012-03-11,97.38265483870968
2012-03-12,97.40729032258065
2012-03-13,97.43192580645162
2012-03-14,97.45656129032258
2012-03-15,97.48119677419355
2012-03-16,97.50583225806452
2012-03-17,97.5304677419355
2012-03-18,97.55510322580646
2012-03-19,97.57973870967743
2012-03-20,97.6043741935484
2012-03-21,97.62900967741936
2012-03-22,97.65364516129033
2012-03-23,97.6782806451613
2012-03-24,97.70291612903226
2012-03-25,97.72755161290323
2012-03-26,97.7521870967742
2012-03-27,97.77682258064517
2012-03-28,97.80145806451614
2012-03-29,97.8260935483871
2012-03-30,97.85072903225807
2012-03-31,97.87536451612904
2012-04-01,97.9
2012-04-02,97.91716000000001
2012-04-03,97.93432
2012-04-04,97.95148
2012-04-05,97.96864000000001
2012-04-06,97.98580000000001
2012-04-07,98.00296
2012-04-08,98.02012
2012-04-09,98.03728000000001
2012-04-10,98.05444
2012-04-11,98.0716
2012-04-12,98.08876000000001
2012-04-13,98.10592
2012-04-14,98.12308
2012-04-15,98.14024
2012-04-16,98.1574
2012-04-17,98.17456
2012-04-18,98.19172
2012-04-19,98.20888000000001
2012-04-20,98.22604
2012-04-21,98.2432
2012-04-22,98.26036
2012-04-23,98.27752
2012-04-24,98.29468
2012-04-25,98.31184
2012-04-26,98.32900000000001
2012-04-27,98.34616
2012-04-28,98.36332
2012-04-29,98.38048
2012-04-30,98.39764
2012-05-01,98.4148
2012-05-02,98.40669032258064
2012-05-03,98.39858064516129
2012-05-04,98.39047096774193
2012-05-05,98.38236129032258
2012-05-06,98.37425161290322
2012-05-07,98.36614193548387
2012-05-08,98.35803225806451
2012-05-09,98.34992258064516
2012-05-10,98.3418129032258
2012-05-11,98.33370322580645
2012-05-12,98.32559354838709
2012-05-13,98.31748387096773
2012-05-14,98.30937419354838
2012-05-15,98.30126451612902
2012-05-16,98.29315483870967
2012-05-17,98.28504516129033
2012-05-18,98.27693548387097
2012-05-19,98.26882580645162
2012-05-20,98.26071612903226
2012-05-21,98.2526064516129
2012-05-22,98.24449677419355
2012-05-23,98.2363870967742
2012-05-24,98.22827741935484
2012-05-25,98.22016774193548
2012-05-26,98.21205806451613
2012-05-27,98.20394838709677
2012-05-28,98.19583870967742
2012-05-29,98.18772903225806
2012-05-30,98.1796193548387
2012-05-31,98.17150967741935
2012-06-01,98.1634
2012-06-02,98.16412666666666
2012-06-03,98.16485333333333
2012-06-04,98.16557999999999
2012-06-05,98.16630666666666
2012-06-06,98.16703333333334
2012-06-07,98.16776
2012-06-08,98.16848666666667
2012-06-09,98.16921333333333
2012-06-10,98.16994
2012-06-11,98.17066666666666
2012-06-12,98.17139333333333
2012-06-13,98.17211999999999
2012-06-14,98.17284666666666
2012-06-15,98.17357333333332
2012-06-16,98.17429999999999
2012-06-17,98.17502666666667
2012-06-18,98.17575333333333
2012-06-19,98.17648
2012-06-20,98.17720666666666
2012-06-21,98.17793333333333
2012-06-22,98.17866
2012-06-23,98.17938666666666
2012-06-24,98.18011333333332
2012-06-25,98.18083999999999
2012-06-26,98.18156666666667
2012-06-27,98.18229333333333
2012-06-28,98.18302
2012-06-29,98.18374666666666
2012-06-30,98.18447333333333
2012-07-01,98.1852
2012-07-02,98.16977419354838
2012-07-03,98.15434838709677
2012-07-04,98.13892258064516
2012-07-05,98.12349677419354
2012-07-06,98.10807096774192
2012-07-07,98.09264516129032
2012-07-08,98.0772193548387
2012-07-09,98.06179354838709
2012-07-10,98.04636774193548
2012-07-11,98.03094193548387
2012-07-12,98.01551612903225
2012-07-13,98.00009032258063
2012-07-14,97.98466451612903
2012-07-15,97.96923870967741
2012-07-16,97.9538129032258
2012-07-17,97.93838709677419
2012-07-18,97.92296129032258
2012-07-19,97.90753548387096
2012-07-20,97.89210967741936
2012-07-21,97.87668387096774
2012-07-22,97.86125806451612
2012-07-23,97.8458322580645
2012-07-24,97.8304064516129
2012-07-25,97.81498064516128
2012-07-26,97.79955483870967
2012-07-27,97.78412903225806
2012-07-28,97.76870322580645
2012-07-29,97.75327741935483
2012-07-30,97.73785161290321
2012-07-31,97.72242580645161
2012-08-01,97.707
2012-08-02,97.69833548387096
2012-08-03,97.68967096774193
2012-08-04,97.6810064516129
2012-08-05,97.67234193548387
2012-08-06,97.66367741935484
2012-08-07,97.6550129032258
2012-08-08,97.64634838709677
2012-08-09,97.63768387096773
2012-08-10,97.6290193548387
2012-08-11,97.62035483870967
2012-08-12,97.61169032258064
2012-08-13,97.60302580645161
2012-08-14,97.59436129032258
2012-08-15,97.58569677419355
2012-08-16,97.57703225806452
2012-08-17,97.56836774193548
2012-08-18,97.55970322580644
2012-08-19,97.55103870967741
2012-08-20,97.54237419354838
2012-08-21,97.53370967741935
2012-08-22,97.52504516129032
2012-08-23,97.51638064516129
2012-08-24,97.50771612903226
2012-08-25,97.49905161290323
2012-08-26,97.4903870967742
2012-08-27,97.48172258064515
2012-08-28,97.47305806451612
2012-08-29,97.4643935483871
2012-08-30,97.45572903225806
2012-08-31,97.44706451612903
2012-09-01,97.4384
2012-09-02,97.43853666666666
2012-09-03,97.43867333333334
2012-09-04,97.43881
2012-09-05,97.43894666666667
2012-09-06,97.43908333333333
2012-09-07,97.43922
2012-09-08,97.43935666666667
2012-09-09,97.43949333333333
2012-09-10,97.43963
2012-09-11,97.43976666666667
2012-09-12,97.43990333333333
2012-09-13,97.44004
2012-09-14,97.44017666666666
2012-09-15,97.44031333333334
2012-09-16,97.44045
2012-09-17,97.44058666666666
2012-09-18,97.44072333333334
2012-09-19,97.44086
2012-09-20,97.44099666666666
2012-09-21,97.44113333333333
2012-09-22,97.44127
2012-09-23,97.44140666666667
2012-09-24,97.44154333333333
2012-09-25,97.44167999999999
2012-09-26,97.44181666666667
2012-09-27,97.44195333333333
2012-09-28,97.44209
2012-09-29,97.44222666666666
2012-09-30,97.44236333333333
2012-10-01,97.4425
2012-10-02,97.45688387096774
2012-10-03,97.47126774193548
2012-10-04,97.48565161290323
2012-10-05,97.50003548387096
2012-10-06,97.51441935483871
2012-10-07,97.52880322580644
2012-10-08,97.54318709677419
2012-10-09,97.55757096774194
2012-10-10,97.57195483870967
2012-10-11,97.58633870967742
2012-10-12,97.60072258064515
2012-10-13,97.6151064516129
2012-10-14,97.62949032258065
2012-10-15,97.64387419354838
2012-10-16,97.65825806451613
2012-10-17,97.67264193548387
2012-10-18,97.68702580645162
2012-10-19,97.70140967741935
2012-10-20,97.7157935483871
2012-10-21,97.73017741935485
2012-10-22,97.74456129032258
2012-10-23,97.75894516129033
2012-10-24,97.77332903225806
2012-10-25,97.78771290322581
2012-10-26,97.80209677419356
2012-10-27,97.81648064516129
2012-10-28,97.83086451612904
2012-10-29,97.84524838709677
2012-10-30,97.85963225806452
2012-10-31,97.87401612903226
2012-11-01,97.8884
2012-11-02,97.88716333333333
2012-11-03,97.88592666666668
2012-11-04,97.88469
2012-11-05,97.88345333333334
2012-11-06,97.88221666666666
2012-11-07,97.88098000000001
2012-11-08,97.87974333333334
2012-11-09,97.87850666666667
2012-11-10,97.87727
2012-11-11,97.87603333333334
2012-11-12,97.87479666666667
2012-11-13,97.87356
2012-11-14,97.87232333333333
2012-11-15,97.87108666666667
2012-11-16,97.86985
2012-11-17,97.86861333333333
2012-11-18,97.86737666666667
2012-11-19,97.86614
2012-11-20,97.86490333333333
2012-11-21,97.86366666666666
2012-11-22,97.86243
2012-11-23,97.86119333333333
2012-11-24,97.85995666666666
2012-11-25,97.85871999999999
2012-11-26,97.85748333333333
2012-11-27,97.85624666666666
2012-11-28,97.85501
2012-11-29,97.85377333333332
2012-11-30,97.85253666666667
2012-12-01,97.8513
2012-12-02,97.85017419354838
2012-12-03,97.84904838709677
2012-12-04,97.84792258064516
2012-12-05,97.84679677419355
2012-12-06,97.84567096774194
2012-12-07,97.84454516129031
2012-12-08,97.8434193548387
2012-12-09,97.84229354838709
2012-12-10,97.84116774193548
2012-12-11,97.84004193548387
2012-12-12,97.83891612903226
2012-12-13,97.83779032258064
2012-12-14,97.83666451612903
2012-12-15,97.83553870967742
2012-12-16,97.83441290322581
2012-12-17,97.83328709677419
2012-12-18,97.83216129032257
2012-12-19,97.83103548387096
2012-12-20,97.82990967741935
2012-12-21,97.82878387096774
2012-12-22,97.82765806451613
2012-12-23,97.82653225806452
2012-12-24,97.8254064516129
2012-12-25,97.8242806451613
2012-12-26,97.82315483870968
2012-12-27,97.82202903225806
2012-12-28,97.82090322580645
2012-12-29,97.81977741935484
2012-12-30,97.81865161290322
2012-12-31,97.81752580645161
2013-01-01,97.8164
2013-01-02,97.83193870967742
2013-01-03,97.84747741935485
2013-01-04,97.86301612903226
2013-01-05,97.87855483870968
2013-01-06,97.8940935483871
2013-01-07,97.90963225806452
2013-01-08,97.92517096774193
2013-01-09,97.94070967741936
2013-01-10,97.95624838709678
2013-01-11,97.9717870967742
2013-01-12,97.98732580645162
2013-01-13,98.00286451612904
2013-01-14,98.01840322580645
2013-01-15,98.03394193548388
2013-01-16,98.0494806451613
2013-01-17,98.06501935483871
2013-01-18,98.08055806451613
2013-01-19,98.09609677419355
2013-01-20,98.11163548387097
2013-01-21,98.12717419354838
2013-01-22,98.14271290322581
2013-01-23,98.15825161290323
2013-01-24,98.17379032258064
2013-01-25,98.18932903225807
2013-01-26,98.20486774193549
2013-01-27,98.2204064516129
2013-01-28,98.23594516129033
2013-01-29,98.25148387096775
2013-01-30,98.26702258064516
2013-01-31,98.28256129032259
2013-02-01,98.2981
2013-02-02,98.31774642857144
2013-02-03,98.33739285714286
2013-02-04,98.3570392857143
2013-02-05,98.37668571428571
2013-02-06,98.39633214285715
2013-02-07,98.41597857142858
2013-02-08,98.435625
2013-02-09,98.45527142857144
2013-02-10,98.47491785714286
2013-02-11,98.49456428571429
2013-02-12,98.51421071428572
2013-02-13,98.53385714285714
2013-02-14,98.55350357142858
2013-02-15,98.57315
2013-02-16,98.59279642857143
2013-02-17,98.61244285714287
2013-02-18,98.63208928571429
2013-02-19,98.65173571428572
2013-02-20,98.67138214285715
2013-02-21,98.69102857142857
2013-02-22,98.71067500000001
2013-02-23,98.73032142857143
2013-02-24,98.74996785714286
2013-02-25,98.7696142857143
2013-02-26,98.78926071428572
2013-02-27,98.80890714285715
2013-02-28,98.82855357142857
2013-03-01,98.8482
2013-03-02,98.83837096774194
2013-03-03,98.82854193548387
2013-03-04,98.81871290322582
2013-03-05,98.80888387096775
2013-03-06,98.79905483870968
2013-03-07,98.78922580645161
2013-03-08,98.77939677419356
2013-03-09,98.76956774193549
2013-03-10,98.75973870967742
2013-03-11,98.74990967741935
2013-03-12,98.74008064516129
2013-03-13,98.73025161290323
2013-03-14,98.72042258064516
2013-03-15,98.7105935483871
2013-03-16,98.70076451612903
2013-03-17,98.69093548387097
2013-03-18,98.6811064516129
2013-03-19,98.67127741935484
2013-03-20,98.66144838709677
2013-03-21,98.65161935483872
2013-03-22,98.64179032258065
2013-03-23,98.63196129032258
2013-03-24,98.62213225806451
2013-03-25,98.61230322580644
2013-03-26,98.60247419354839
2013-03-27,98.59264516129032
2013-03-28,98.58281612903225
2013-03-29,98.57298709677418
2013-03-30,98.56315806451613
2013-03-31,98.55332903225806
2013-04-01,98.5435
2013-04-02,98.54023
2013-04-03,98.53696
2013-04-04,98.53368999999999
2013-04-05,98.53041999999999
2013-04-06,98.52714999999999
2013-04-07,98.52387999999999
2013-04-08,98.52060999999999
2013-04-09,98.51734
2013-04-10,98.51407
2013-04-11,98.5108
2013-04-12,98.50753
