ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_USO,SMA_50,SMA_200,EMA_10,EMA_30,EMA_200,MACD,MACD_SIGNAL,RSI_10,RSI_30,RSI_200,STOCH_10_k,STOCH_10_d,STOCH_30_k,STOCH_30_d,STOCH_200_k,STOCH_200_d,ROC_10,ROC_30,^VIX,^OVX,^VXN,EPU,ADX.AX,returns,LAG_1,LAG_2,LAG_3,LAG_4,LAG_5
108.71547096774194,1.92,0.00000,4.903225806451613,15.13,224.7,578.7999877929688,,,578.3644732634594,582.6153216217857,586.959833330507,-10.846076345681013,-12.560615586787826,43.19204864090506,36.258714631030124,33.2672793407732,79.608855207805,93.202951735935,,,,,0.6958942388566536,,26.200000762939453,30.239999771118164,31.079999923706055,,1.7766189575195312,-0.010039324578036475,0.0013692795589940444,0.008670045019042248,0.006100043946562504,0.013721908524201716,0.020366726945741286
108.7103,2.06,0.00000,4.9,92.13,167.94,563.760009765625,,,575.676599675431,581.0343223330057,585.7909003215317,-11.357676480171904,-12.320027765464642,33.35529649283731,31.468304597801648,29.915909246125807,27.09499230667593,68.90128250482697,,,,,-0.7883958443160921,,24.020000457763672,29.770000457763672,28.25,,1.7766189575195312,-0.02632832732601197,-0.010039324578036475,0.0013692795589940444,0.008670045019042248,0.006100043946562504,0.013721908524201716
108.54992413793104,2.22,0.00000,4.920689655172414,41.56,185.99,570.9600219726562,,,574.8104671427321,580.205623332821,585.0726814941067,-11.054710637629,-12.066964339897515,40.55636297447271,35.676894197601015,33.155810095236575,52.234686875317,52.97951146326597,,,,,-0.23762673576988025,,25.989999771118164,30.59000015258789,30.459999084472656,,1.7766189575195312,0.012690546805440218,-0.02632832732601197,-0.010039324578036475,0.0013692795589940444,0.008670045019042248,0.006100043946562504
108.49646551724138,2.14,0.48000,4.927586206896552,81.46,111.71,561.2000122070312,,,572.3156349839351,578.6695009703338,583.9594281536661,-11.469940905969906,-11.947559653111995,34.879865017884654,32.84813430539424,31.191362018035974,18.156457916878,32.495379032956976,,,,,-0.5669759157706178,,28.239999771118164,31.59000015258789,32.439998626708984,,1.6779179573059082,-0.017241823166551203,0.012690546805440218,-0.02632832732601197,-0.010039324578036475,0.0013692795589940444,0.008670045019042248
108.44300689655172,2.05,0.00000,4.93448275862069,24.15,110.39,552.1599731445312,,,568.6265254832286,576.5612593293565,582.5289973811803,-12.385694905741616,-12.035186703637919,30.488185781580214,30.528806258835672,29.560953899701488,0.0,23.463714930731665,,,,,-0.6906523121346653,,28.969999313354492,31.739999771118164,32.68000030517578,,1.7766189575195312,-0.01623955926738667,-0.017241823166551203,0.012690546805440218,-0.02632832732601197,-0.010039324578036475,0.0013692795589940444
108.38954827586208,2.12,0.00000,4.941379310344828,37.07,108.91,558.4000244140625,,,566.7570267257687,575.1382990420208,581.4803439883167,-12.464236600235608,-12.120996682957458,36.60963704865305,33.863337968260524,32.02586055864356,19.21195596003405,12.456137958970684,,,,,-1.593116098345082,,27.65999984741211,30.770000457763672,31.559999465942383,,1.7766189575195312,0.011237784457042106,-0.01623955926738667,-0.017241823166551203,0.012690546805440218,-0.02632832732601197,-0.010039324578036475
108.33608965517242,2.18,0.00000,4.948275862068965,68.25,67.59,583.2000122070312,,,569.7599801314149,575.761326661558,581.5526581028424,-10.405382928958602,-11.777873932157688,54.35867495223762,44.763706570139206,40.36175312638543,95.5665006116662,38.25948552390008,,,,,1.3767178603151464,,28.010000228881836,31.309999465942383,30.079999923706055,,1.8753199577331543,0.043454606455951415,0.011237784457042106,-0.01623955926738667,-0.017241823166551203,0.012690546805440218,-0.02632832732601197
108.17571379310344,2.25,0.00000,4.968965517241379,72.35,208.67,596.4000244140625,,,574.6212664841254,577.3362269724262,582.1575888402332,-7.620748646582911,-10.946448875042732,60.84269986340623,49.35933041488272,44.03321113503925,100.0,71.59281885723341,,,,,3.040780406406829,,27.600000381469727,31.940000534057617,29.09000015258789,,2.023371934890747,0.022381422200729178,0.043454606455951415,0.011237784457042106,-0.01623955926738667,-0.017241823166551203,0.012690546805440218
108.1222551724138,2.25,0.49000,4.975862068965517,91.66,203.14,588.719970703125,,,577.1923012635225,578.1947751071498,582.416974668046,-5.964862839365196,-9.950131667907224,55.72490167382905,47.00546575984237,42.503174230783124,82.64004337574794,92.73551466247137,,,,,0.8358357808969208,,26.329999923706055,32.65999984741211,28.219999313354492,,1.8753199577331543,-0.012960984971640947,0.022381422200729178,0.043454606455951415,0.011237784457042106,-0.01623955926738667,-0.017241823166551203
108.06879655172412,2.22,0.00000,4.982758620689655,189.85,61.36,592.8800048828125,,,580.0515572201502,579.2903723904942,582.8186580337073,-4.267686185879143,-8.813642571501607,57.85832296757906,48.38472645349139,43.57059724690534,92.04336471084905,91.56113602886565,53.86244975299343,,,,1.409412634769791,,24.8799991607666,31.450000762939453,25.350000381469727,,1.9740209579467773,0.007041387024195064,-0.012960984971640947,0.022381422200729178,0.043454606455951415,0.011237784457042106,-0.01623955926738667
108.01533793103448,2.26,1.18000,4.989655172413793,55.48,90.29,606.0800170898438,,,584.7934297528171,581.2690607588227,583.6869830037278,-1.8363623504118323,-7.418186527283653,63.97789562977697,52.4472130915356,46.72468020762038,100.0,91.56113602886565,72.08557319154909,,,,4.713204884626365,-3.4535479066077346,25.540000915527344,30.799999237060547,26.520000457763672,,1.9246710538864136,0.02201999287614315,0.007041387024195064,-0.012960984971640947,0.022381422200729178,0.043454606455951415,0.011237784457042106
107.96187931034484,2.16,1.12000,4.996551724137931,31.89,123.89,607.4400024414062,,,588.9176956199839,583.1841568190082,584.5500319350227,0.19793706269058475,-5.894961809288806,64.56692308302658,52.84280267985764,47.031246378514396,100.0,97.34778823694967,83.35347284662895,69.76716526372383,,,7.747976429534353,-3.1134392699924573,25.020000457763672,30.170000076293945,26.690000534057617,,1.8753199577331543,0.002241390169152692,0.02201999287614315,0.007041387024195064,-0.012960984971640947,0.022381422200729178,0.043454606455951415
107.7480448275862,2.23,0.00000,5.024137931034483,24.64,147.05,630.47998046875,,,596.4845430536726,586.6153808778886,586.1759650110239,3.6274526613174203,-3.9904789151675613,72.90639531471005,58.84321877392771,51.75785381291521,100.0,100.0,100.0,85.14634867939269,,,10.424540459146936,1.940240651104852,25.59000015258789,33.59000015258789,27.989999771118164,,1.5792169570922852,0.037227994142861216,0.002241390169152692,0.02201999287614315,0.007041387024195064,-0.012960984971640947,0.022381422200729178
107.69458620689656,2.2,0.00000,5.031034482758621,30.51,116.21,634.5599975585938,,,603.4148977942149,590.0659585850398,587.846264182791,6.598528038789482,-1.8726775243761526,74.10554629096097,59.78071790541221,52.51202557274282,100.0,100.0,100.0,94.45115761554298,,,13.071985701329503,5.0596022448002875,24.399999618530273,36.25,27.09000015258789,,1.5792169570922852,0.00645043841701881,0.037227994142861216,0.002241390169152692,0.02201999287614315,0.007041387024195064,-0.012960984971640947
107.64112758620688,2.15,0.30000,5.037931034482758,60.66,73.17,618.6400146484375,,,606.1855687657021,592.107220116816,588.8838225542562,7.581126600513926,0.018083300601863028,62.17498513753022,54.74694909328143,49.47869714407268,79.09665372393924,93.03221790797976,80.67963811496234,93.55987937165412,,,12.039996511392314,1.6697400910150817,25.1200008392334,34.7400016784668,26.920000076293945,,1.7766189575195312,-0.025408297504799306,0.00645043841701881,0.037227994142861216,0.002241390169152692,0.02201999287614315,0.007041387024195064
107.58766896551724,2.15,0.00000,5.044827586206896,19.62,134.5,628.7999877929688,,,610.300280016242,594.7104446900405,590.1975569986565,9.075056361536895,1.8294779127888694,66.05067290311986,57.130132676510684,51.28363567542973,88.7850245162701,89.29389274673645,93.00969895751392,91.22977902415874,,,12.607442747298947,4.451825214778871,24.059999465942383,34.470001220703125,26.299999237060547,,1.8753199577331543,0.01628967772254721,-0.025408297504799306,0.00645043841701881,0.037227994142861216,0.002241390169152692,0.02201999287614315
107.42729310344828,2.15,0.00000,5.06551724137931,10.06,107.27,629.9199829101562,,,613.8696270214069,597.192478802311,591.4755691942333,10.231439045629259,3.509870139356947,66.47146283525883,57.38605501846773,51.47570041355332,89.87780992566337,85.91982938862424,94.36891593002292,89.35275100083305,,,8.010968745751645,6.376656896464827,23.030000686645508,33.869998931884766,26.670000076293945,,1.8259700536727905,0.0017795783634667686,0.01628967772254721,-0.025408297504799306,0.00645043841701881,0.037227994142861216,0.002241390169152692
107.37383448275862,2.09,1.42000,5.072413793103448,161.98,70.95,640.7999877929688,,,618.7684461801208,600.2482483619623,593.0280113419542,11.888759896517058,5.18564809078897,70.42775950623323,59.79785614135143,53.274236098894214,100.0,92.88761148064448,100.0,95.79287162917895,,,7.444661562937949,9.590918713176077,21.899999618530273,33.88999938964844,25.950000762939453,,1.8753199577331543,0.017124576639229228,0.0017795783634667686,0.01628967772254721,-0.025408297504799306,0.00645043841701881,0.037227994142861216
107.32037586206896,1.94,0.00000,5.079310344827586,18.03,139.63,631.3599853515625,,,621.0587311205616,602.4163335486501,594.209055456996,12.29869757756751,6.608257988144678,63.23445371516742,56.9070301758772,51.606288712467865,80.3004887144784,90.05943288004725,89.35017951108534,94.57303181370276,,,7.242834755123284,6.289559823495372,22.690000534057617,33.56999969482422,25.059999465942383,,1.9740209579467773,-0.014841177071627278,0.017124576639229228,0.0017795783634667686,0.01628967772254721,-0.025408297504799306,0.00645043841701881
107.2669172413793,1.86,0.59000,5.086206896551724,10.07,76.74,651.8400268554688,,,626.657158693824,605.8428069351532,595.9484351434457,14.11345323023977,8.109297036563698,70.49804854237425,61.12487076045452,54.698794494509926,100.0,93.43349623815948,100.0,96.45005983702845,,,9.944680455922983,11.953839960920053,23.530000686645508,35.349998474121094,26.600000381469727,,1.9246710538864136,0.031922974605071874,-0.014841177071627278,0.017124576639229228,0.0017795783634667686,0.01628967772254721,-0.025408297504799306
107.21345862068964,1.81,0.75000,5.093103448275862,50.86,142.87,643.3599853515625,,,629.69484795038,608.431361578586,597.3510035662065,14.697962715865401,9.42703017242404,64.62410504010063,58.665321129180185,53.28187506488462,80.90081792563063,87.06710221336967,91.49273983288818,93.61430644799117,,,6.15099775780803,11.927626829262849,26.540000915527344,34.81999969482422,28.440000534057617,,2.023371934890747,-0.013094753857604311,0.031922974605071874,-0.014841177071627278,0.017124576639229228,0.0017795783634667686,0.01628967772254721
107.11609032258065,1.67,0.60000,5.0935483870967735,30.5,89.06,650.5599975585938,,,633.4893410728106,611.3251255471644,598.8947687408547,15.562773540595913,10.654178846058414,67.2021516695617,60.076320151248254,54.292220078449574,96.1444914872534,92.34843647096135,98.71586215173302,96.7362006615404,,,7.098642655057419,14.486838085835041,26.280000686645508,36.45000076293945,29.469999313354492,,1.8753199577331543,0.011129106306889913,-0.013094753857604311,0.031922974605071874,-0.014841177071627278,0.017124576639229228,0.0017795783634667686
107.09413548387096,1.63,1.35000,5.090322580645161,92.27,120.08,635.2000122070312,,,633.8004278328448,612.9582475982996,599.9283973382766,14.837680357675026,11.490879148381737,57.30343200040687,55.86757353969288,51.88635139425976,49.87949237888111,75.64160059725505,83.30657535890587,91.17172578117568,,,0.7486410170822522,10.986861210181509,25.520000457763672,34.849998474121094,28.260000228881836,,1.8753199577331543,-0.02389359753666114,0.011129106306889913,-0.013094753857604311,0.031922974605071874,-0.014841177071627278,0.017124576639229228
107.07218064516128,1.5,0.00000,5.087096774193548,90.79,85.3,666.4000244140625,,,639.7284947829304,616.5996887064565,601.7864661857171,16.589386896315773,12.510580697968544,67.9561787068887,61.53063975812466,55.87781531647791,100.0,82.00799462204485,100.0,94.00747917021296,,,5.017654276659433,18.07228837487955,24.600000381469727,37.61000061035156,27.520000457763672,,1.8259700536727905,0.047950198337836154,-0.02389359753666114,0.011129106306889913,-0.013094753857604311,0.031922974605071874,-0.014841177071627278
107.0502258064516,1.37,0.59000,5.083870967741936,75.68,94.16,671.1199951171875,,,645.436723806061,620.3012109853634,603.6902600672514,18.149275586425233,13.638319675659883,69.24595077729495,62.2879635735273,56.42740528490941,100.0,83.29316412629372,100.0,94.4355251196353,,,8.483120914603859,20.70503509301933,27.549999237060547,38.27000045776367,29.989999771118164,,1.6779179573059082,0.007057823774041259,0.047950198337836154,-0.02389359753666114,0.011129106306889913,-0.013094753857604311,0.031922974605071874
107.02827096774192,1.42,0.38000,5.080645161290322,13.02,71.91,669.8400268554688,,,649.8741227276424,623.6532094642313,605.4753783750964,19.062475518352016,14.723150844198312,68.41620502773121,61.94585648955958,56.23649170312165,96.8932818386391,98.96442727954637,98.92403494846953,99.64134498282317,,,6.526723896186271,18.045965031278577,27.489999771118164,37.849998474121094,29.25,,1.7272690534591675,-0.0019090332738823657,0.007057823774041259,0.047950198337836154,-0.02389359753666114,0.011129106306889913,-0.013094753857604311
106.9624064516129,1.33,0.00000,5.070967741935483,20.78,35.62,685.0399780273438,,,656.2684271489131,627.7938542275141,607.5865441868447,20.77324107965967,15.933168891290585,72.72808592287049,64.35115844858008,57.93507472229492,100.0,98.96442727954637,100.0,99.64134498282317,,,8.750316962884641,19.079394927826844,29.3799991607666,39.709999084472656,31.3799991607666,,1.6779179573059082,0.022438280654399536,-0.0019090332738823657,0.007057823774041259,0.047950198337836154,-0.02389359753666114,0.011129106306889913
106.94045161290322,1.45,0.46000,5.067741935483871,7.88,72.04,690.719970703125,,,662.5327549924539,632.0259070073874,609.7564205385318,22.329957204909874,17.212526554014445,74.19105698714947,65.20143046249133,58.53943013683101,100.0,98.96442727954637,100.0,99.64134498282317,,,7.790259653732168,19.336555851861714,26.360000610351562,40.91999816894531,28.559999465942383,,1.6285680532455444,0.008257290749247746,0.022438280654399536,-0.0019090332738823657,0.007057823774041259,0.047950198337836154,-0.02389359753666114
106.91849677419354,1.45,1.12000,5.064516129032258,12.76,75.36,695.3599853515625,,,668.5016626152138,636.2737655614309,611.9552571420927,23.66527776268879,18.503076795749315,75.38937431158439,65.88897690836279,59.02278185038361,100.0,100.0,100.0,100.0,,,10.136847675635096,19.10111560811174,27.219999313354492,41.70000076293945,30.049999237060547,,1.8753199577331543,0.006695186609901596,0.008257290749247746,0.022438280654399536,-0.0019090332738823657,0.007057823774041259,0.047950198337836154
106.89654193548388,1.33,1.48000,5.061290322580645,10.09,94.21,697.6799926757812,609.9647998046875,,673.8070464559836,640.3818276778725,614.1230930498375,24.626851117152,19.727831660029853,76.00823280106187,66.23405140704114,59.26144236223186,100.0,100.0,100.0,100.0,,,7.032395055800489,19.33497112668867,27.290000915527344,41.06999969482422,29.860000610351562,,1.8259700536727905,0.0033308584186791963,0.006695186609901596,0.008257290749247746,0.022438280654399536,-0.0019090332738823657,0.007057823774041259
106.8745870967742,1.16,0.76000,5.058064516129032,12.99,69.27,692.0800170898438,611.2511999511719,,677.1295240977404,643.8321999320875,616.0647131923054,24.65285097926744,20.71283552387737,71.20603784945435,64.60218221596294,58.435802213698075,91.03716815542478,97.01238938514159,96.15174901434443,98.71724967144814,,,7.5727482043600025,19.571532772283717,31.15999984741211,41.119998931884766,32.0099983215332,,1.6285680532455444,-0.008058953855197459,0.0033308584186791963,0.006695186609901596,0.008257290749247746,0.022438280654399536,-0.0019090332738823657
106.80872258064517,1.09,1.18000,5.048387096774193,252.58,146.24,666.4000244140625,612.04,,675.1786486383572,645.3350486952394,617.299906944184,22.343730646625886,21.039014548427076,53.86569524948932,57.841708152094675,54.91001705365262,49.936014660946086,80.32439427212363,78.50469759248385,91.55214886894277,,,2.4348295184015045,18.206331217268957,32.2400016784668,46.810001373291016,32.9900016784668,,1.5792169570922852,-0.03781145307718951,-0.008058953855197459,0.0033308584186791963,0.006695186609901596,0.008257290749247746,0.022438280654399536
106.78676774193548,0.91,0.00000,5.04516129032258,149.64,319.82,686.4000244140625,613.3984008789063,,677.2189478401856,648.0640033167355,618.9711935723165,21.875402971232916,21.206292232988243,61.895572166488044,61.11977001164202,56.943442071372345,63.93868380127651,68.30395553921579,92.24851103095378,88.96831921259404,,,8.060455167362868,20.218578884483573,25.790000915527344,42.29999923706055,28.450000762939453,,1.4311649799346924,0.02957045625364442,-0.03781145307718951,-0.008058953855197459,0.0033308584186791963,0.006695186609901596,0.008257290749247746
106.7648129032258,0.6,0.00000,5.041935483870968,62.35,376.02,658.3200073242188,614.4848010253907,,673.7827092330597,648.7442428896919,619.9095432055835,19.01918587398609,20.768870961187815,48.67822003600058,54.917694307786476,53.53666514008607,0.0,37.95823282074087,72.95218521936079,81.2351312809328,,,-1.2124875140795743,17.305772096341144,29.84000015258789,46.33000183105469,31.280000686645508,,1.480515956878662,-0.04176943731894639,0.02957045625364442,-0.03781145307718951,-0.008058953855197459,0.0033308584186791963,0.006695186609901596
106.74285806451611,0.62,0.46000,5.038709677419354,63.05,129.08,650.4000244140625,615.3232019042969,,669.5312435581252,648.8538658292624,620.6266826461779,15.93287257847851,19.801671284645955,45.624907619228146,53.33846216325405,52.64387046752107,0.0,21.312894600425505,66.05400701063076,77.08490108698177,,,-3.0873719832333446,17.791954514568964,26.6200008392334,43.7599983215332,29.049999237060547,,1.4311649799346924,-0.012103550652481691,-0.04176943731894639,0.02957045625364442,-0.03781145307718951,-0.008058953855197459,0.0033308584186791963
106.6550387096774,1.23,0.92000,5.025806451612903,15.76,72.04,642.0800170898438,616.1248022460937,,664.5400457382441,648.4061519544916,621.1245119362027,12.669545365781573,18.37524610087308,42.51240861969722,51.72212210558418,51.7330253488964,0.0,0.0,51.432577680151844,63.47958997004779,,,-4.1442745510361645,14.985671385596365,25.729999542236328,40.560001373291016,28.690000534057617,,,-0.012874662635612676,-0.012103550652481691,-0.04176943731894639,0.02957045625364442,-0.03781145307718951,-0.008058953855197459
106.63308387096774,1.27,0.00000,5.02258064516129,57.44,94.8,651.760009765625,617.3168029785156,,662.2163777953004,648.6274740560091,621.826115589492,10.740618385630796,16.848320557824625,47.17133323790514,53.42098044264561,52.69016735055608,17.410066414182996,5.803355471394332,57.85611816260466,58.447567617795755,,,-4.858105998069262,11.755829239292858,25.719999313354492,39.849998474121094,29.06999969482422,,1.283113956451416,0.014963477850870295,-0.012874662635612676,-0.012103550652481691,-0.04176943731894639,0.02957045625364442,-0.03781145307718951
106.61112903225806,1.27,0.59000,5.019354838709678,25.24,136.5,678.47998046875,619.1920031738281,,665.173422533601,650.5945502563259,623.106993776255,11.238458233504048,15.72634809296051,57.688299680728875,57.674027117960314,55.157103027441515,65.46758878094298,27.625885065041988,82.37884697577472,63.8891809395104,,,-1.7720625946163415,13.762567520906387,26.079999923706055,39.290000915527344,29.75,,1.283113956451416,0.04017856228081673,0.014963477850870295,-0.012874662635612676,-0.012103550652481691,-0.04176943731894639,0.02957045625364442
106.5891741935484,1.28,0.38000,5.016129032258064,45.46,89.06,685.8400268554688,621.0288037109375,,668.9310140607455,652.9137926579366,624.5075853891354,12.087556307746922,14.998589735917793,60.11824849376401,58.74734783401553,55.79521542958863,78.70508809484603,53.860914429990665,88.70232137459574,76.31242883765837,,,-1.3690690716522291,16.49681699031722,25.8799991607666,39.880001068115234,29.549999237060547,,1.1350619792938232,0.010789430260875407,0.04017856228081673,0.014963477850870295,-0.012874662635612676,-0.012103550652481691,-0.04176943731894639
