date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_DBA,ETF_GLD,ETF_USO
2014-06-19,99.34526,0.02,0.00000,6.16,68.83,81.39,25.72431755065918,126.94000244140624,313.0400085449219
2014-06-20,99.34789666666668,0.02,0.00000,6.163333333333333,15.59,57.19,25.779939651489254,126.5,314.5599975585937
2014-06-23,99.35580666666668,0.03,0.00000,6.173333333333334,12.55,107.54,25.770666122436523,126.8499984741211,313.2799987792969
2014-06-24,99.35844333333334,0.03,0.00000,6.176666666666667,18.66,58.69,25.75212860107422,126.9800033569336,312.7200012207031
2014-06-25,99.36108,0.03,0.00000,6.18,7.72,54.36,25.909717559814453,126.98999786376952,314.32000732421875
2014-06-26,99.36371666666668,0.04,0.76000,6.183333333333334,6.68,22.32,26.002416610717773,126.7300033569336,311.760009765625
2014-06-27,99.36635333333334,0.03,0.00000,6.1866666666666665,8.24,24.48,25.80774688720703,126.66000366210938,311.8399963378906
2014-06-30,99.37426333333336,0.04,0.00000,6.196666666666667,13.15,43.97,25.45548439025879,128.0399932861328,311.0400085449219
2014-07-01,99.3769,0.02,0.00000,6.2,10.28,94.53,25.316436767578125,127.6999969482422,310.8800048828125
2014-07-02,99.3600612903226,0.02,0.00000,6.196774193548388,8.43,85.01,25.464757919311523,127.6999969482422,307.20001220703125
2014-07-03,99.34322258064516,0.01,0.00000,6.193548387096774,34.65,41.51,25.381324768066406,127.16000366210938,306.0
2014-07-07,99.27586774193549,0.04,0.00000,6.180645161290323,13.43,61.4,25.195924758911133,127.0199966430664,305.3599853515625
2014-07-08,99.25902903225808,0.03,0.00000,6.17741935483871,9.58,28.93,25.14957618713379,127.06999969482422,305.44000244140625
2014-07-09,99.24219032258064,0.03,2.26000,6.174193548387096,7.79,49.91,24.89928436279297,127.83999633789062,301.5199890136719
2014-07-10,99.22535161290322,0.02,0.00000,6.170967741935484,6.68,48.39,24.38943290710449,128.5399932861328,303.20001220703125
2014-07-11,99.2085129032258,0.02,0.00000,6.167741935483871,41.16,50.23,24.213302612304688,128.77999877929688,297.2799987792969
2014-07-14,99.15799677419356,0.03,0.74000,6.158064516129032,37.73,124.54,24.426513671875,125.72000122070312,298.5599975585937
2014-07-15,99.14115806451612,0.02,0.00000,6.154838709677419,9.74,116.32,24.32454490661621,124.52999877929688,295.0400085449219
2014-07-16,99.12431935483872,0.02,0.00000,6.151612903225806,15.69,131.66,24.333812713623047,124.97000122070312,298.4800109863281
2014-07-17,99.10748064516127,0.02,0.00000,6.148387096774194,6.37,72.31,24.352352142333984,127.08999633789062,302.6400146484375
2014-07-18,99.09064193548387,0.02,0.00000,6.145161290322581,32.77,77.84,24.4357852935791,126.12999725341795,301.760009765625
2014-07-21,99.0401258064516,0.03,0.00000,6.135483870967742,12.58,67.14,24.472862243652344,126.33999633789062,304.79998779296875
2014-07-22,99.0232870967742,0.03,0.00000,6.132258064516129,9.32,56.64,24.40797233581543,125.73999786376952,303.6000061035156
2014-07-23,99.00644838709678,0.03,0.00000,6.129032258064516,7.68,49.67,24.686073303222656,125.62000274658205,305.2799987792969
2014-07-24,98.98960967741937,0.03,0.00000,6.125806451612903,6.42,36.53,24.704614639282227,124.3499984741211,302.5599975585937
2014-07-25,98.97277096774194,0.03,0.48000,6.12258064516129,8.21,34.26,24.76950454711914,125.79000091552734,302.1600036621094
2014-07-28,98.92225483870968,0.04,0.00000,6.112903225806451,12.99,49.75,24.8807430267334,125.58000183105467,301.1199951171875
2014-07-29,98.90541612903226,0.02,0.57000,6.109677419354838,19.49,44.45,24.69534492492676,125.1999969482422,299.1199951171875
2014-07-30,98.88857741935485,0.04,0.00000,6.106451612903226,7.88,117.01,24.71388435363769,124.83000183105467,295.3599853515625
2014-07-31,98.87173870967742,0.03,0.39000,6.103225806451612,32.83,87.58,24.852933883666992,123.38999938964844,290.5599975585937
2014-08-01,98.8549,0.03,0.00000,6.1,16.36,53.1,24.66753387451172,124.37999725341795,289.5199890136719
2014-08-04,98.89853548387096,0.04,0.00000,6.080645161290322,25.63,131.99,24.77877616882324,123.98999786376952,291.8399963378906
2014-08-05,98.91308064516129,0.03,0.56000,6.074193548387097,9.58,80.24,24.66753387451172,123.87000274658205,289.2799987792969
2014-08-06,98.92762580645162,0.03,0.00000,6.067741935483871,7.75,32.5,24.917823791503903,125.66999816894533,287.6000061035156
2014-08-07,98.94217096774192,0.03,0.00000,6.061290322580645,7.28,41.62,24.556293487548828,126.18000030517578,289.2799987792969
2014-08-08,98.95671612903226,0.03,0.00000,6.054838709677419,14.68,61.58,24.241111755371094,126.19000244140624,288.9599914550781
2014-08-11,99.00035161290324,0.04,1.54000,6.035483870967742,13.07,94.95,24.48213577270508,125.95999908447266,289.760009765625
2014-08-12,99.01489677419356,0.03,0.00000,6.029032258064516,9.61,18.35,24.139142990112305,125.98999786376952,287.9200134277344
2014-08-13,99.02944193548387,0.04,1.39000,6.02258064516129,7.88,18.04,24.12987518310547,126.1999969482422,288.1600036621094
2014-08-14,99.0439870967742,0.04,0.00000,6.016129032258064,6.35,29.12,24.148412704467773,126.30999755859376,280.8800048828125
2014-08-15,99.05853225806452,0.03,0.00000,6.009677419354839,8.07,74.06,24.352352142333984,125.4800033569336,283.5199890136719
2014-08-18,99.10216774193547,0.03,0.00000,5.990322580645161,12.82,34.34,24.29673194885254,124.95999908447266,280.4800109863281
2014-08-19,99.1167129032258,0.03,0.00000,5.983870967741936,9.54,40.12,24.00936317443848,124.68000030517578,277.67999267578125
2014-08-20,99.13125806451612,0.04,0.46000,5.97741935483871,7.78,23.74,23.9537410736084,124.22000122070312,278.8800048828125
2014-08-21,99.14580322580646,0.02,0.75000,5.970967741935484,6.4,24.43,23.99082374572754,122.87999725341795,280.7200012207031
2014-08-22,99.16034838709678,0.03,0.92000,5.964516129032258,7.8,65.61,24.037172317504883,123.19000244140624,279.67999267578125
2014-08-25,99.20398387096776,0.04,0.00000,5.945161290322581,26.1,54.94,23.9537410736084,122.73999786376952,278.9599914550781
2014-08-26,99.21852903225808,0.03,0.56000,5.938709677419355,9.46,32.55,24.259653091430664,123.3499984741211,280.32000732421875
2014-08-27,99.2330741935484,0.04,0.00000,5.932258064516129,7.53,40.32,24.278194427490234,123.31999969482422,280.239990234375
2014-08-28,99.24761935483872,0.03,0.76000,5.925806451612903,6.47,44.61,24.472862243652344,124.0,282.5599975585937
2014-08-29,99.26216451612903,0.03,0.46000,5.919354838709678,62.76,30.07,24.52848243713379,123.86000061035156,286.0799865722656
2014-09-02,99.29385666666668,0.03,0.00000,5.8933333333333335,10.42,79.82,24.71388435363769,121.6500015258789,278.32000732421875
2014-09-03,99.28191333333334,0.03,0.00000,5.886666666666667,7.7,38.15,24.500673294067383,122.1500015258789,284.3999938964844
2014-09-04,99.26997,0.03,0.00000,5.880000000000001,6.47,29.58,24.454322814941406,121.4800033569336,282.3999938964844
2014-09-05,99.25802666666668,0.03,0.00000,5.873333333333334,7.79,32.64,24.500673294067383,122.05999755859376,279.20001220703125
2014-09-08,99.22219666666668,0.02,0.00000,5.8533333333333335,12.31,23.52,24.259653091430664,120.7300033569336,277.6000061035156
2014-09-09,99.21025333333334,0.02,0.00000,5.846666666666667,9.02,65.54,24.231842041015625,120.87000274658205,276.9599914550781
2014-09-10,99.19831,0.02,0.00000,5.84,7.25,66.45,23.898120880126957,120.26000213623048,274.0799865722656
2014-09-11,99.18636666666669,0.02,0.00000,5.833333333333334,12.54,43.16,23.796152114868164,119.47000122070312,277.5199890136719
2014-09-12,99.17442333333334,0.02,0.00000,5.826666666666667,7.64,49.62,23.638561248779297,118.37999725341795,275.0400085449219
2014-09-15,99.13859333333332,0.02,0.73000,5.806666666666667,12.35,132.42,23.564401626586918,118.63999938964844,276.4800109863281
2014-09-16,99.12665,0.02,1.06000,5.800000000000001,9.04,34.58,23.61075210571289,118.83000183105467,282.0
2014-09-17,99.11470666666668,0.02,0.00000,5.793333333333334,28.42,40.9,23.6571044921875,117.54000091552734,280.0799865722656
2014-09-18,99.10276333333334,0.02,0.00000,5.786666666666667,6.25,26.32,23.443893432617188,117.77999877929688,276.9599914550781
2014-09-19,99.09082,0.02,0.89000,5.78,15.03,31.65,23.323381423950195,117.08999633789062,276.5599975585937
2014-09-22,99.05499,0.01,0.71000,5.76,12.05,124.77,23.323381423950195,116.8499984741211,273.5199890136719
2014-09-23,99.04304666666668,0.01,0.00000,5.753333333333334,79.78,102.33,23.27703285217285,117.5999984741211,275.5199890136719
2014-09-24,99.03110333333332,0.02,0.00000,5.746666666666667,60.04,46.11,23.60148048400879,117.0500030517578,280.0
2014-09-25,99.01916,0.01,0.74000,5.74,6.23,40.69,23.304840087890625,117.38999938964844,278.6400146484375
2014-09-26,99.00721666666666,0.01,0.45000,5.733333333333333,7.56,49.29,23.47170066833496,117.05999755859376,281.2799987792969
2014-09-29,98.97138666666667,0.02,0.00000,5.713333333333334,12.1,41.79,23.823963165283203,117.02999877929688,284.1600036621094
2014-09-30,98.95944333333334,0.02,0.53000,5.706666666666667,44.64,41.03,23.68490982055664,116.20999908447266,275.2799987792969
2014-10-01,98.9475,0.02,1.29000,5.7,21.84,58.82,23.759069442749023,116.7699966430664,273.20001220703125
2014-10-02,99.00999677419355,0.01,3.87000,5.703225806451613,19.45,30.16,23.93520164489746,116.73999786376952,274.9599914550781
2014-10-03,99.0724935483871,0.01,0.44000,5.706451612903226,7.53,103.26,23.85177230834961,114.61000061035156,270.1600036621094
2014-10-06,99.25998387096774,0.02,0.00000,5.716129032258064,11.88,135.43,24.509944915771484,116.02999877929688,272.32000732421875
2014-10-07,99.32248064516128,0.02,0.00000,5.719354838709678,54.57,89.8,24.48213577270508,116.36000061035156,267.5199890136719
2014-10-08,99.38497741935484,0.01,1.27000,5.72258064516129,7.23,43.96,24.472862243652344,117.47000122070312,264.0
2014-10-09,99.4474741935484,0.01,0.75000,5.725806451612903,25.72,53.73,24.537755966186523,117.63999938964844,256.8800048828125
2014-10-10,99.50997096774194,0.01,1.78000,5.7290322580645165,113.77,49.06,24.509944915771484,117.58999633789062,257.44000244140625
2014-10-14,99.75995806451613,0.02,7.99000,5.741935483870968,9.09,62.32,24.732423782348636,118.58999633789062,246.8000030517578
2014-10-15,99.82245483870967,0.02,5.49000,5.745161290322581,14.47,68.64,24.36162376403809,118.98999786376952,245.3600006103516
2014-10-16,99.88495161290322,0.03,9.86000,5.748387096774193,45.37,86.24,24.472862243652344,119.22000122070312,248.8000030517578
2014-10-17,99.94744838709678,0.02,8.49000,5.751612903225807,83.92,49.35,24.231842041015625,118.98999786376952,250.0
2014-10-20,100.13493870967744,0.02,6.31000,5.7612903225806456,11.96,45.57,23.98155212402344,119.8000030517578,249.1199951171875
2014-10-21,100.19743548387098,0.02,2.09000,5.764516129032258,26.71,61.02,24.08352279663086,120.0199966430664,250.3999938964844
2014-10-22,100.25993225806452,0.02,9.84000,5.767741935483871,28.07,69.25,23.916662216186523,119.33999633789062,244.3999938964844
2014-10-23,100.32242903225809,0.01,2.32000,5.770967741935484,6.6,45.24,24.027904510498047,118.5199966430664,248.47999572753903
2014-10-24,100.38492580645162,0.01,3.12000,5.774193548387097,15.19,43.41,23.83323097229004,118.3499984741211,247.0399932861328
2014-10-27,100.57241612903226,0.02,3.95000,5.783870967741936,33.76,68.48,23.842500686645508,118.05999755859376,245.1199951171875
2014-10-28,100.6349129032258,0.02,3.17000,5.787096774193548,9.0,72.16,23.86104202270508,118.0999984741211,246.55999755859372
2014-10-29,100.69740967741936,0.03,6.75000,5.790322580645161,21.58,57.53,23.99082374572754,116.41000366210938,249.83999633789065
2014-10-30,100.7599064516129,0.01,0.00000,5.793548387096774,24.41,37.38,23.842500686645508,115.19000244140624,246.0800018310547
2014-10-31,100.82240322580644,0.01,0.88000,5.796774193548387,7.5,103.08,23.786880493164062,112.66000366210938,245.0399932861328
2014-11-03,100.86147333333334,0.02,2.83000,5.786666666666666,24.16,64.42,23.74980354309082,112.1500015258789,238.0800018310547
2014-11-04,100.84976,0.03,0.53000,5.779999999999999,9.03,58.5,23.629291534423828,112.22000122070312,234.3999938964844
2014-11-05,100.83804666666668,0.03,1.23000,5.773333333333333,7.01,72.12,23.49951171875,109.79000091552734,239.6000061035156
2014-11-06,100.82633333333334,0.03,0.36000,5.766666666666667,6.2,56.66,23.453161239624023,109.87999725341795,236.8000030517578
2014-11-07,100.81462,0.03,0.46000,5.76,7.84,26.93,23.536592483520508,112.97000122070312,238.0800018310547
2014-11-10,100.77948,0.02,6.34000,5.74,11.99,45.75,23.527318954467773,110.45999908447266,234.72000122070312
2014-11-12,100.75605333333334,0.02,0.45000,5.726666666666667,7.68,49.99,23.86104202270508,111.5,233.1199951171875
2014-11-13,100.74434,0.02,0.73000,5.72,12.34,40.12,24.00936317443848,111.66999816894533,226.32000732421875
2014-11-14,100.73262666666668,0.02,0.00000,5.713333333333333,15.58,29.81,23.98155212402344,114.47000122070312,230.63999938964844
2014-11-17,100.69748666666666,0.03,0.00000,5.693333333333333,11.98,151.19,23.898120880126957,114.0500030517578,229.44000244140625
2014-11-18,100.68577333333332,0.02,0.55000,5.6866666666666665,9.24,56.8,23.76834297180176,115.0500030517578,225.6000061035156
2014-11-19,100.67406,0.01,0.44000,5.68,7.49,48.87,23.74980354309082,113.68000030517578,226.0
2014-11-20,100.66234666666666,0.02,1.13000,5.673333333333333,6.34,51.4,23.759069442749023,114.86000061035156,229.83999633789065
2014-11-21,100.65063333333332,0.01,0.00000,5.666666666666666,8.0,58.61,23.81469345092773,115.38999938964844,232.8000030517578
2014-11-24,100.61549333333332,0.02,0.00000,5.6466666666666665,36.39,78.87,23.712722778320312,115.11000061035156,229.9199981689453
2014-11-25,100.60378,0.02,1.10000,5.64,18.63,60.87,23.87031364440918,115.37999725341795,224.2400054931641
2014-11-26,100.59206666666668,0.02,0.00000,5.633333333333333,7.82,27.16,23.879581451416016,115.16000366210938,223.1999969482422
2014-11-28,100.56864,0.02,0.00000,5.619999999999999,9.85,38.11,23.67564392089844,112.11000061035156,204.63999938964844
2014-12-01,100.5335,0.03,0.00000,5.6,12.07,37.22,23.963014602661133,116.58000183105467,210.55999755859372
2014-12-02,100.53727096774192,0.03,0.00000,5.603225806451612,9.35,68.69,23.629291534423828,115.13999938964844,204.63999938964844
2014-12-03,100.54104193548388,0.01,0.00000,5.606451612903226,7.59,76.65,23.43462181091309,116.33000183105467,204.63999938964844
2014-12-04,100.5448129032258,0.02,0.38000,5.609677419354838,12.95,49.34,23.49951171875,115.87999725341795,202.72000122070312
2014-12-05,100.54858387096776,0.02,0.00000,5.612903225806451,15.79,63.16,23.518051147460938,114.43000030517578,199.67999267578125
2014-12-08,100.55989677419356,0.03,0.00000,5.62258064516129,24.09,53.77,23.425350189208984,115.77999877929688,191.27999877929688
2014-12-09,100.56366774193548,0.04,0.53000,5.625806451612903,8.98,58.26,23.545860290527344,118.19000244140624,193.6000061035156
2014-12-10,100.56743870967742,0.03,0.00000,5.629032258064516,14.79,39.55,23.38827133178711,117.95999908447266,186.2400054931641
2014-12-11,100.57120967741936,0.03,0.00000,5.632258064516129,6.44,36.88,23.332651138305664,117.69000244140624,181.44000244140625
2014-12-12,100.57498064516128,0.02,0.47000,5.635483870967742,31.89,42.58,23.360462188720703,117.41000366210938,175.44000244140625
2014-12-15,100.5862935483871,0.04,0.71000,5.645161290322581,12.13,32.39,23.425350189208984,114.38999938964844,168.47999572753906
2014-12-16,100.59006451612905,0.03,0.54000,5.648387096774194,9.14,56.01,23.24922180175781,114.9499969482422,170.39999389648438
2014-12-17,100.59383548387098,0.03,1.35000,5.651612903225806,45.86,99.63,23.23067855834961,114.2699966430664,170.72000122070312
2014-12-18,100.5976064516129,0.04,0.39000,5.654838709677419,85.59,105.88,23.620019912719727,115.1500015258789,165.9199981689453
2014-12-19,100.60137741935483,0.04,0.94000,5.658064516129032,15.75,42.7,23.58294105529785,114.7699966430664,175.67999267578125
2014-12-22,100.61269032258063,0.05,0.74000,5.667741935483871,12.53,81.46,23.453161239624023,112.5500030517578,167.36000061035156
2014-12-23,100.6164612903226,0.03,5.80000,5.670967741935484,9.82,41.44,23.518051147460938,112.73999786376952,172.47999572753906
2014-12-24,100.62023225806452,0.01,0.51000,5.674193548387096,17.29,26.5,23.29557037353516,112.7699966430664,168.39999389648438
2014-12-26,100.6277741935484,0.01,2.55000,5.680645161290323,10.8,58.01,23.36972999572754,114.83000183105467,166.24000549316406
2014-12-29,100.6390870967742,0.03,0.00000,5.690322580645161,12.87,108.66,23.38827133178711,113.66999816894533,162.39999389648438
2014-12-30,100.64285806451612,0.03,1.19000,5.693548387096774,30.1,50.14,23.24922180175781,115.1999969482422,162.32000732421875
2014-12-31,100.64662903225808,0.04,12.55000,5.696774193548388,101.77,127.2,23.07308959960937,113.58000183105467,162.8800048828125
2015-01-02,100.63703870967744,0.02,0.60000,5.693548387096774,20.38,93.14,22.841339111328125,114.08000183105467,159.1199951171875
2015-01-05,100.59695483870968,0.03,0.00000,5.674193548387097,12.53,90.66,23.11944007873535,115.8000030517578,150.32000732421875
2015-01-06,100.5835935483871,0.03,1.10000,5.667741935483871,9.34,85.46,23.27703285217285,117.12000274658205,144.39999389648438
2015-01-07,100.57023225806452,0.03,0.00000,5.661290322580645,14.97,57.14,23.165790557861328,116.43000030517578,146.9600067138672
2015-01-08,100.55687096774194,0.03,0.38000,5.65483870967742,26.03,59.56,23.08236122131348,115.94000244140624,148.39999389648438
2015-01-09,100.54350967741937,0.02,0.91000,5.648387096774194,7.76,44.45,23.02674102783203,117.26000213623048,146.24000549316406
2015-01-12,100.50342580645162,0.03,2.79000,5.629032258064516,11.86,99.54,22.859878540039062,118.55999755859376,139.27999877929688
2015-01-13,100.49006451612904,0.03,0.00000,5.622580645161291,8.98,68.71,22.63739776611328,118.16000366210938,140.9600067138672
2015-01-14,100.47670322580645,0.04,1.27000,5.616129032258065,7.2,82.58,22.58177947998047,117.97000122070312,146.16000366210938
2015-01-15,100.46334193548388,0.03,0.38000,5.609677419354838,12.79,88.27,22.470539093017575,120.94000244140624,139.60000610351562
2015-01-16,100.44998064516128,0.03,0.00000,5.603225806451613,15.58,50.91,22.39637756347656,122.5199966430664,146.63999938964844
2015-01-20,100.39653548387096,0.03,8.68000,5.577419354838709,18.38,74.06,22.229515075683597,124.1999969482422,139.83999633789062
2015-01-21,100.38317419354838,0.03,0.42000,5.570967741935484,57.01,43.82,22.09973907470703,124.2300033569336,142.16000366210938
2015-01-22,100.3698129032258,0.03,0.36000,5.564516129032258,30.68,85.21,21.997766494750977,125.2300033569336,139.27999877929688
2015-01-23,100.35645161290324,0.02,0.00000,5.558064516129033,15.4,82.9,21.766016006469727,124.2300033569336,136.0
2015-01-26,100.31636774193548,0.03,0.00000,5.538709677419355,11.86,54.5,21.803096771240234,122.98999786376952,134.9600067138672
2015-01-27,100.3030064516129,0.02,0.00000,5.532258064516129,45.21,55.58,21.803096771240234,124.4000015258789,137.67999267578125
2015-01-28,100.28964516129032,0.02,0.00000,5.525806451612903,14.93,77.51,21.691858291625977,123.41999816894533,132.47999572753906
2015-01-29,100.27628387096776,0.03,0.76000,5.519354838709678,6.4,32.14,21.50645637512207,120.76000213623048,133.44000244140625
2015-01-30,100.26292258064515,0.02,0.00000,5.512903225806451,115.71,65.15,21.450834274291992,123.4499969482422,142.55999755859375
2015-02-02,100.27686785714286,0.02,0.72000,5.496428571428572,12.27,79.45,21.237625122070312,122.41999816894533,148.9600067138672
2015-02-03,100.31753571428573,0.02,0.53000,5.492857142857143,9.06,65.6,21.543535232543945,121.0500030517578,156.9600067138672
2015-02-04,100.35820357142856,0.01,0.86000,5.489285714285714,7.33,67.26,21.450834274291992,121.58000183105467,146.24000549316406
2015-02-05,100.39887142857144,0.02,1.13000,5.485714285714286,12.86,115.17,21.524995803833008,121.79000091552734,152.24000549316406
2015-02-06,100.43953928571428,0.02,0.91000,5.482142857142858,23.26,59.12,21.691858291625977,118.63999938964844,155.75999450683594
2015-02-09,100.56154285714284,0.01,0.00000,5.471428571428572,48.3,87.49,21.88652801513672,119.16999816894533,158.16000366210938
2015-02-10,100.60221071428572,0.01,1.61000,5.467857142857143,73.17,83.73,21.62696647644043,118.47000122070312,151.52000427246094
2015-02-11,100.64287857142855,0.01,0.43000,5.464285714285714,58.88,50.54,21.53426742553711,117.06999969482422,148.0800018310547
2015-02-12,100.68354642857142,0.02,0.75000,5.460714285714285,6.43,26.96,21.65477561950684,117.33999633789062,153.44000244140625
2015-02-13,100.72421428571428,0.01,0.93000,5.457142857142857,7.96,54.65,21.84944725036621,117.9800033569336,156.9600067138672
2015-02-17,100.88688571428573,0.02,0.56000,5.442857142857143,9.48,50.67,21.840177536010746,116.01000213623048,158.32000732421875
2015-02-18,100.92755357142858,0.02,0.44000,5.439285714285715,7.48,37.15,21.68258476257324,116.33999633789062,154.0800018310547
2015-02-19,100.96822142857144,0.02,0.77000,5.435714285714286,124.64,102.56,21.6455078125,115.94000244140624,152.8000030517578
2015-02-20,101.00888928571428,0.02,0.46000,5.432142857142857,7.77,35.63,21.460105895996094,115.27999877929688,149.1999969482422
2015-02-23,101.13089285714284,0.02,0.00000,5.421428571428572,11.66,76.09,21.302513122558597,115.43000030517578,144.8800048828125
2015-02-24,101.1715607142857,0.02,4.29000,5.417857142857143,9.05,128.86,21.348865509033203,115.26000213623048,144.32000732421875
2015-02-25,101.21222857142855,0.02,3.41000,5.414285714285715,7.2,74.82,21.163463592529297,115.6999969482422,149.1999969482422
2015-02-26,101.25289642857145,0.03,1.15000,5.410714285714287,6.43,74.61,21.28397560119629,116.06999969482422,144.24000549316406
2015-02-27,101.29356428571428,0.02,0.46000,5.4071428571428575,7.7,116.63,21.38594627380371,116.16000366210938,144.8000030517578
2015-03-02,101.34606774193549,0.02,2.82000,5.4,11.78,91.47,21.209814071655277,115.68000030517578,146.55999755859375
2015-03-03,101.31723548387096,0.02,3.69000,5.4,8.99,37.66,21.05222511291504,115.47000122070312,147.9199981689453
2015-03-04,101.28840322580643,0.01,2.60000,5.4,7.38,89.94,21.089303970336918,115.11000061035156,152.0800018310547
2015-03-05,101.25957096774194,0.02,0.00000,5.4,6.47,69.01,20.950254440307617,115.0,149.67999267578125
2015-03-06,101.2307387096774,0.01,1.36000,5.4,7.73,47.16,20.94098663330078,111.86000061035156,145.9199981689453
2015-03-09,101.14424193548386,0.02,0.00000,5.4,47.28,63.31,20.931713104248047,111.97000122070312,146.8000030517578
2015-03-10,101.11540967741936,0.02,0.00000,5.4,8.94,85.17,20.81120491027832,111.41999816894533,143.27999877929688
2015-03-11,101.08657741935484,0.03,0.43000,5.4,7.28,44.39,20.77412414550781,110.75,142.16000366210938
2015-03-12,101.05774516129031,0.03,0.37000,5.4,6.36,33.9,20.77412414550781,110.72000122070312,139.52000427246094
2015-03-13,101.0289129032258,0.03,0.89000,5.4,7.62,52.24,20.45894241333008,110.87999725341795,134.39999389648438
2015-03-16,100.94241612903224,0.05,0.00000,5.4,11.81,53.97,20.635072708129883,110.80999755859376,130.8000030517578
2015-03-17,100.91358387096774,0.05,0.00000,5.4,8.96,37.53,20.468212127685547,110.20999908447266,127.68000030517578
2015-03-18,100.88475161290324,0.03,0.00000,5.4,29.26,78.2,20.718503952026367,112.37000274658205,134.0800018310547
2015-03-19,100.8559193548387,0.03,0.00000,5.4,19.73,52.74,20.635072708129883,112.29000091552734,128.63999938964844
2015-03-20,100.8270870967742,0.01,0.46000,5.4,31.01,56.33,20.90390396118164,113.56999969482422,131.44000244140625
2015-03-23,100.74059032258064,0.03,0.69000,5.4,47.18,108.15,21.08003616333008,114.29000091552734,134.24000549316406
2015-03-24,100.71175806451612,0.02,0.53000,5.4,26.92,34.47,20.95952606201172,114.56999969482422,134.32000732421875
2015-03-25,100.6829258064516,0.04,0.00000,5.4,14.45,52.7,20.90390396118164,114.7300033569336,138.8800048828125
2015-03-26,100.6540935483871,0.03,0.00000,5.4,6.42,46.77,20.75558280944824,115.4800033569336,145.67999267578125
2015-03-27,100.62526129032258,0.04,0.00000,5.4,7.54,61.09,20.690692901611328,115.05999755859376,137.1199951171875
2015-03-30,100.53876451612904,0.04,1.43000,5.4,11.96,74.41,20.70923614501953,113.75,137.83999633789062
2015-03-31,100.50993225806452,0.03,1.63000,5.4,9.11,88.25,20.523832321166992,113.66000366210938,134.72000122070312
2015-04-01,100.4811,0.03,0.00000,5.4,7.3,85.27,20.77412414550781,115.5999984741211,140.63999938964844
2015-04-02,100.47592,0.02,0.00000,5.406666666666667,45.55,27.58,21.08003616333008,115.27999877929688,140.47999572753906
2015-04-06,100.4552,0.03,0.00000,5.433333333333334,49.33,56.3,21.0336856842041,116.69000244140624,147.44000244140625
2015-04-07,100.45002,0.02,0.52000,5.44,35.17,77.07,20.978063583374023,116.11000061035156,152.47999572753906
2015-04-08,100.44484,0.03,0.42000,5.446666666666667,7.23,55.11,20.8668270111084,115.47000122070312,144.55999755859375
2015-04-09,100.43966,0.03,0.37000,5.453333333333333,6.3,43.26,20.80193519592285,114.66999816894533,144.24000549316406
2015-04-10,100.43448,0.02,0.00000,5.46,7.73,41.28,20.690692901611328,115.97000122070312,147.27999877929688
2015-04-13,100.41894,0.03,0.00000,5.48,22.61,77.54,20.51456069946289,115.13999938964844,148.0
2015-04-14,100.41376,0.02,0.00000,5.486666666666666,26.3,66.77,20.644344329833984,114.44000244140624,150.55999755859375
2015-04-15,100.40858,0.02,0.42000,5.493333333333333,14.27,310.25,20.597993850708008,115.43000030517578,157.67999267578125
2015-04-16,100.4034,0.02,0.00000,5.5,6.23,49.98,20.746315002441406,115.02999877929688,159.52000427246094
2015-04-17,100.39822,0.01,0.00000,5.506666666666667,7.64,43.72,20.625804901123047,115.5999984741211,158.72000122070312
2015-04-20,100.38268,0.03,0.00000,5.526666666666666,11.31,51.68,20.45894241333008,114.72000122070312,159.1199951171875
2015-04-21,100.3775,0.03,0.51000,5.533333333333333,8.73,46.55,20.48675537109375,115.37999725341795,155.60000610351562
2015-04-22,100.37232,0.03,0.00000,5.54,6.93,36.96,20.421863555908203,113.83000183105467,154.8800048828125
2015-04-23,100.36714,0.03,0.00000,5.546666666666667,6.29,33.57,20.65361595153809,114.66000366210938,158.0800018310547
2015-04-24,100.36196,0.03,0.00000,5.553333333333333,7.49,42.94,20.718503952026367,113.0500030517578,157.36000061035156
2015-04-27,100.34642,0.02,0.00000,5.573333333333333,11.46,35.03,20.597993850708008,115.33000183105467,156.16000366210938
2015-04-28,100.34124,0.02,0.00000,5.58,8.84,30.41,20.616531372070312,116.33000183105467,156.8000030517578
2015-04-29,100.33606,0.01,0.43000,5.586666666666666,7.28,30.76,20.746315002441406,115.51000213623048,160.9600067138672
2015-04-30,100.33088,0.01,0.00000,5.593333333333333,19.44,39.66,20.66288375854492,113.47000122070312,164.0800018310547
2015-05-01,100.3257,0.01,0.45000,5.6,7.59,37.85,20.41259384155273,113.08000183105467,163.1999969482422
2015-05-04,100.3158870967742,0.02,1.39000,5.570967741935483,11.82,27.02,20.36624336242676,114.0999984741211,162.24000549316406
2015-05-05,100.31261612903224,0.01,2.62000,5.5612903225806445,17.85,30.59,20.496023178100582,114.41999816894533,166.0800018310547
2015-05-06,100.30934516129032,0.02,0.43000,5.551612903225806,14.72,42.19,20.5701847076416,114.36000061035156,166.55999755859375
2015-05-07,100.30607419354838,0.01,1.14000,5.541935483870968,32.47,79.16,20.496023178100582,113.41999816894533,161.60000610351562
2015-05-08,100.30280322580644,0.01,0.92000,5.532258064516129,7.88,81.06,20.72777366638184,113.97000122070312,163.36000061035156
2015-05-11,100.29299032258064,0.02,0.00000,5.503225806451613,12.2,106.86,20.737045288085938,113.52999877929688,163.0399932861328
