date,ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_GLD
2020-08-11,100.17256451612904,0.11,9.47000,8.206451612903226,134.69,359.14,179.94000244140625
2020-08-12,100.12977096774192,0.11,18.80000,8.187096774193549,110.59,202.2,179.10000610351562
2020-08-13,100.08697741935484,0.1,11.74000,8.167741935483871,70.69,282.72,183.3300018310547
2020-08-14,100.04418387096774,0.1,12.92000,8.148387096774194,90.78,345.8,182.5399932861328
2020-08-17,99.91580322580644,0.1,31.12000,8.09032258064516,230.08,350.55,186.5
2020-08-18,99.87300967741936,0.09,27.47000,8.070967741935483,214.21,341.68,188.17999267578125
2020-08-19,99.83021612903224,0.11,16.96000,8.051612903225806,133.54,216.18,182.2400054931641
2020-08-20,99.78742258064516,0.11,13.51000,8.03225806451613,80.68,250.25,183.5
2020-08-21,99.74462903225806,0.1,19.10000,8.012903225806452,75.09,286.03,182.02999877929688
2020-08-24,99.61624838709676,0.12,9.24000,7.95483870967742,105.15,186.9,181.0
2020-08-25,99.57345483870968,0.11,10.96000,7.935483870967742,40.07,213.68,181.22000122070312
2020-08-26,99.53066129032258,0.11,14.76000,7.916129032258064,120.41,154.27,183.3600006103516
2020-08-27,99.48786774193547,0.11,14.92000,7.896774193548387,69.39,180.61,181.2400054931641
2020-08-28,99.44507419354838,0.1,13.97000,7.877419354838709,75.27,296.28,184.38999938964844
2020-08-31,99.3166935483871,0.11,21.86000,7.819354838709677,88.79,169.1,184.8300018310547
2020-09-01,99.2739,0.12,18.44000,7.8,104.85,204.69,185.0500030517578
2020-09-02,99.27614,0.12,12.62000,7.766666666666667,96.89,237.83,182.6199951171875
2020-09-03,99.27838,0.11,22.79000,7.733333333333333,148.25,243.52,181.13999938964844
2020-09-04,99.28062,0.11,18.67000,7.7,134.77,224.01,181.63999938964844
2020-09-08,99.28958,0.13,16.06000,7.566666666666666,57.61,208.78,181.2899932861328
2020-09-09,99.29182,0.12,16.44000,7.533333333333333,129.44,209.54,183.0500030517578
2020-09-10,99.29406,0.12,14.77000,7.5,91.61,218.1,182.4600067138672
2020-09-11,99.2963,0.11,11.22000,7.466666666666667,83.77,237.03,182.4499969482422
2020-09-14,99.30302,0.11,25.39000,7.366666666666666,224.86,270.62,183.88999938964844
2020-09-15,99.30526,0.11,11.30000,7.333333333333333,179.94,245.27,183.4499969482422
2020-09-16,99.3075,0.12,10.49000,7.3,200.05,244.64,183.97000122070312
2020-09-17,99.30974,0.09,8.44000,7.266666666666667,188.28,248.91,182.9600067138672
2020-09-18,99.31198,0.1,6.39000,7.233333333333333,72.64,244.41,183.1999969482422
2020-09-21,99.3187,0.1,18.22000,7.133333333333333,51.8,177.56,179.52000427246094
2020-09-22,99.32094,0.1,14.18000,7.1,114.59,126.1,178.64999389648438
2020-09-23,99.32318,0.11,10.56000,7.066666666666666,52.99,161.46,174.7899932861328
2020-09-24,99.32542,0.1,3.99000,7.033333333333333,79.39,246.25,175.44000244140625
2020-09-25,99.32766,0.1,12.71000,7.0,192.7,252.32,174.94000244140625
2020-09-28,99.33438,0.11,22.95000,6.9,231.34,189.79,176.6999969482422
2020-09-29,99.33662,0.09,9.02000,6.866666666666666,141.05,185.6,178.19000244140625
2020-09-30,99.33886,0.1,19.06000,6.833333333333333,146.85,207.77,177.1199951171875
2020-10-01,99.3411,0.09,10.31000,6.8,65.93,259.5,178.6999969482422
2020-10-02,99.34775483870968,0.09,31.43000,6.796774193548387,154.89,390.29,178.5399932861328
2020-10-05,99.36771935483873,0.1,19.06000,6.787096774193548,68.47,273.84,179.41000366210938
2020-10-06,99.3743741935484,0.1,23.45000,6.783870967741936,271.02,334.28,177.3000030517578
2020-10-07,99.38102903225806,0.1,33.15000,6.780645161290322,136.16,426.88,177.22000122070312
2020-10-08,99.38768387096772,0.09,26.31000,6.77741935483871,67.32,294.91,177.85000610351562
2020-10-09,99.3943387096774,0.1,24.99000,6.774193548387097,153.93,306.7,181.0800018310547
2020-10-13,99.42095806451611,0.11,15.11000,6.7612903225806456,77.31,220.87,177.72000122070312
2020-10-14,99.4276129032258,0.12,27.25000,6.758064516129032,183.8,341.81,178.27000427246094
2020-10-15,99.43426774193549,0.11,13.44000,6.754838709677419,76.31,141.19,178.9199981689453
2020-10-16,99.44092258064516,0.11,15.43000,6.751612903225807,35.89,200.48,178.3000030517578
2020-10-19,99.4608870967742,0.11,24.89000,6.741935483870968,159.23,249.35,178.38999938964844
2020-10-20,99.46754193548388,0.1,19.52000,6.738709677419354,127.99,234.01,179.25
2020-10-21,99.47419677419354,0.1,15.20000,6.735483870967742,82.99,158.05,180.6000061035156
2020-10-22,99.48085161290322,0.09,8.39000,6.732258064516129,77.08,167.77,178.8300018310547
2020-10-23,99.4875064516129,0.1,10.99000,6.7290322580645165,140.59,138.34,178.63999938964844
2020-10-26,99.50747096774194,0.11,20.36000,6.719354838709678,220.99,294.62,178.5500030517578
2020-10-27,99.5141258064516,0.1,16.45000,6.716129032258064,105.24,187.07,179.02000427246094
2020-10-28,99.52078064516128,0.1,16.81000,6.712903225806452,163.91,234.14,176.1300048828125
2020-10-29,99.52743548387096,0.09,26.15000,6.709677419354839,239.34,298.36,175.39999389648438
2020-10-30,99.53409032258064,0.09,18.59000,6.706451612903226,434.66,277.43,176.1999969482422
2020-11-02,99.60631333333332,0.09,39.67000,6.7,219.96,418.93,177.91000366210938
2020-11-03,99.66522666666668,0.1,13.07000,6.7,70.42,335.3,178.9199981689453
2020-11-04,99.72414,0.1,17.41000,6.7,245.86,370.7,178.82000732421875
2020-11-05,99.78305333333331,0.1,13.99000,6.7,204.6,303.07,182.92999267578125
2020-11-06,99.84196666666666,0.1,8.79000,6.7,99.96,390.29,183.19000244140625
2020-11-09,100.01870666666666,0.11,19.04000,6.7,90.23,254.34,175.0800018310547
2020-11-10,100.07762,0.1,15.91000,6.7,51.71,192.03,175.66000366210938
2020-11-12,100.19544666666668,0.1,9.45000,6.7,287.93,184.25,175.9600067138672
2020-11-13,100.25436,0.09,8.79000,6.7,50.0,123.79,177.16000366210938
2020-11-16,100.4311,0.09,17.98000,6.7,126.28,254.24,177.14999389648438
2020-11-17,100.49001333333334,0.09,10.87000,6.7,66.24,196.81,176.5
2020-11-18,100.54892666666667,0.09,11.59000,6.7,54.92,154.81,175.49000549316406
2020-11-19,100.60784,0.07,8.02000,6.7,63.19,224.65,175.16000366210938
2020-11-20,100.66675333333332,0.07,13.74000,6.7,86.34,230.2,175.69000244140625
2020-11-23,100.84349333333334,0.08,19.52000,6.7,277.39,415.59,172.22999572753906
2020-11-24,100.90240666666666,0.09,26.93000,6.7,256.75,262.51,169.58999633789062
2020-11-25,100.96132,0.09,35.04000,6.7,351.65,276.82,169.50999450683594
2020-11-27,101.07914666666667,0.09,11.09000,6.7,72.75,238.32,167.7899932861328
2020-11-30,101.25588666666668,0.08,26.37000,6.7,161.98,156.15,166.6699981689453
2020-12-01,101.3148,0.09,13.15000,6.7,79.16,248.2,170.17999267578125
2020-12-02,101.33432258064516,0.09,7.08000,6.690322580645161,32.94,156.7,171.4600067138672
2020-12-03,101.35384516129032,0.08,16.00000,6.680645161290323,23.74,189.91,172.80999755859375
2020-12-04,101.37336774193548,0.09,18.59000,6.670967741935484,12.2,215.13,172.32000732421875
2020-12-07,101.43193548387096,0.08,18.51000,6.641935483870968,122.81,269.89,174.88999938964844
2020-12-08,101.45145806451612,0.09,14.12000,6.6322580645161295,53.54,259.64,175.5
2020-12-09,101.47098064516128,0.08,23.46000,6.622580645161291,66.52,144.77,172.5
2020-12-10,101.49050322580644,0.08,12.43000,6.612903225806452,35.36,256.04,172.1699981689453
2020-12-11,101.51002580645162,0.08,10.69000,6.603225806451613,60.71,122.3,172.49000549316406
2020-12-14,101.5685935483871,0.09,15.75000,6.574193548387097,89.54,186.91,171.5399932861328
2020-12-15,101.58811612903226,0.08,11.61000,6.564516129032258,65.98,139.29,173.94000244140625
2020-12-16,101.60763870967742,0.09,16.89000,6.554838709677419,21.32,136.12,174.89999389648438
2020-12-17,101.6271612903226,0.08,11.08000,6.545161290322581,59.1,195.87,176.74000549316406
2020-12-18,101.64668387096776,0.08,12.87000,6.535483870967743,77.51,146.67,176.44000244140625
2020-12-21,101.70525161290324,0.09,17.61000,6.506451612903226,35.35,246.79,175.8800048828125
2020-12-22,101.72477419354838,0.09,10.72000,6.496774193548387,28.13,147.55,174.49000549316406
2020-12-23,101.74429677419356,0.09,16.49000,6.487096774193549,24.47,291.07,175.64999389648438
2020-12-24,101.76381935483872,0.09,15.62000,6.47741935483871,14.8,256.16,176.35000610351562
2020-12-28,101.84190967741937,0.11,0.99000,6.438709677419356,151.78,217.47,175.7100067138672
2020-12-29,101.86143225806453,0.1,18.78000,6.429032258064517,101.83,286.36,176.35000610351562
2020-12-30,101.88095483870968,0.08,28.34000,6.419354838709678,99.19,368.46,177.6999969482422
2020-12-31,101.90047741935484,0.09,23.03000,6.409677419354839,42.09,307.12,178.36000061035156
2021-01-04,101.67559677419356,0.09,24.66000,6.380645161290323,105.18,233.3,182.3300018310547
2021-01-05,101.59412903225808,0.09,19.65000,6.3741935483870975,107.27,208.61,182.8699951171875
2021-01-06,101.51266129032258,0.09,15.09000,6.367741935483871,190.29,139.81,179.89999389648438
2021-01-07,101.4311935483871,0.09,10.69000,6.361290322580645,121.55,124.29,179.47999572753906
2021-01-08,101.34972580645162,0.08,6.61000,6.35483870967742,75.23,104.8,173.33999633789062
2021-01-11,101.10532258064516,0.08,34.23000,6.335483870967742,176.98,308.7,173.0
2021-01-12,101.02385483870968,0.09,19.20000,6.329032258064516,157.24,229.15,174.1199951171875
2021-01-13,100.9423870967742,0.09,14.58000,6.322580645161291,53.88,223.57,173.3699951171875
2021-01-14,100.86091935483871,0.09,11.57000,6.316129032258065,46.44,157.94,173.27999877929688
2021-01-15,100.77945161290324,0.09,11.27000,6.309677419354839,84.08,149.93,171.1300048828125
2021-01-19,100.45358064516128,0.09,7.97000,6.283870967741936,40.8,170.18,172.5800018310547
2021-01-20,100.3721129032258,0.08,23.24000,6.27741935483871,22.03,309.33,175.38999938964844
2021-01-21,100.29064516129031,0.09,19.94000,6.270967741935484,48.44,280.95,175.27999877929688
2021-01-22,100.20917741935484,0.08,13.81000,6.264516129032258,12.4,192.0,173.89999389648438
2021-01-25,99.96477419354838,0.09,24.96000,6.245161290322581,17.74,241.85,174.0500030517578
2021-01-26,99.8833064516129,0.07,16.37000,6.238709677419355,186.19,254.93,173.6199951171875
2021-01-27,99.8018387096774,0.08,22.12000,6.232258064516129,188.69,251.13,172.52000427246094
2021-01-28,99.72037096774191,0.07,33.18000,6.225806451612903,141.53,150.0,172.67999267578125
2021-01-29,99.63890322580644,0.06,24.37000,6.219354838709678,85.59,248.96,172.61000061035156
2021-02-01,99.3945,0.07,21.36000,6.2,104.12,144.04,174.22999572753906
2021-02-02,99.44474642857142,0.07,18.95000,6.196428571428571,121.21,282.75,172.11000061035156
2021-02-03,99.49499285714283,0.04,20.10000,6.192857142857143,64.27,145.65,171.85000610351562
2021-02-04,99.54523928571427,0.04,14.98000,6.189285714285714,77.71,129.36,168.14999389648438
2021-02-05,99.59548571428572,0.03,13.11000,6.185714285714286,70.65,111.2,169.80999755859375
2021-02-08,99.746225,0.05,13.64000,6.175,116.37,232.61,171.52000427246094
2021-02-09,99.79647142857142,0.04,12.39000,6.171428571428572,79.27,84.45,172.0800018310547
2021-02-10,99.84671785714283,0.05,11.68000,6.167857142857143,55.35,113.01,172.7100067138672
2021-02-11,99.89696428571428,0.05,17.65000,6.164285714285715,46.27,121.93,171.2100067138672
2021-02-12,99.94721071428572,0.04,12.43000,6.160714285714286,62.28,211.29,170.69000244140625
2021-02-16,100.14819642857142,0.04,15.03000,6.146428571428571,71.24,150.29,168.24000549316406
2021-02-17,100.19844285714284,0.04,15.83000,6.142857142857142,11.25,84.88,166.3300018310547
2021-02-18,100.24868928571428,0.03,27.90000,6.139285714285714,119.0,148.02,166.32000732421875
2021-02-19,100.29893571428572,0.04,22.33000,6.135714285714285,12.29,106.51,167.00999450683594
2021-02-22,100.449675,0.03,18.56000,6.125,16.66,132.3,169.50999450683594
2021-02-23,100.49992142857144,0.04,17.66000,6.121428571428571,91.57,145.25,169.1199951171875
2021-02-24,100.55016785714284,0.03,24.26000,6.117857142857143,63.68,186.94,169.0
2021-02-25,100.60041428571428,0.04,15.38000,6.114285714285714,45.56,124.74,165.82000732421875
2021-02-26,100.65066071428572,0.04,25.95000,6.110714285714286,49.19,223.25,161.80999755859375
2021-03-01,100.8014,0.05,30.90000,6.1,170.05,257.79,161.52999877929688
2021-03-02,100.7827806451613,0.04,9.11000,6.1,25.9,122.0,162.41000366210938
2021-03-03,100.76416129032258,0.05,18.64000,6.1,43.87,103.44,160.6199951171875
2021-03-04,100.74554193548389,0.04,17.17000,6.1,33.79,76.48,159.0399932861328
2021-03-05,100.72692258064517,0.04,29.98000,6.1,174.67,231.03,159.13999938964844
2021-03-08,100.67106451612904,0.05,28.51000,6.1,121.6,328.48,157.49000549316406
2021-03-09,100.65244516129032,0.05,19.23000,6.1,13.13,167.78,160.83999633789062
2021-03-10,100.6338258064516,0.04,24.50000,6.1,33.0,195.33,161.66000366210938
2021-03-11,100.6152064516129,0.04,18.31000,6.1,173.5,275.24,161.52000427246094
2021-03-12,100.5965870967742,0.04,13.69000,6.1,36.88,106.71,161.49000549316406
2021-03-15,100.54072903225806,0.04,15.50000,6.1,52.9,206.85,162.1999969482422
2021-03-16,100.52210967741937,0.02,13.62000,6.1,13.66,87.46,162.35000610351562
2021-03-17,100.50349032258065,0.02,15.94000,6.1,67.96,187.89,163.50999450683594
2021-03-18,100.48487096774194,0.01,13.62000,6.1,46.48,180.02,162.55999755859375
2021-03-19,100.46625161290322,0.01,13.15000,6.1,62.32,211.66,163.24000549316406
2021-03-22,100.41039354838708,0.03,25.38000,6.1,51.94,275.36,163.0
2021-03-23,100.3917741935484,0.01,10.29000,6.1,13.5,193.53,161.80999755859375
2021-03-24,100.37315483870968,0.02,28.09000,6.1,111.46,126.24,162.3699951171875
2021-03-25,100.35453548387096,0.02,11.72000,6.1,35.28,142.05,161.77999877929688
2021-03-26,100.33591612903226,0.02,15.38000,6.1,37.47,108.99,162.24000549316406
2021-03-29,100.28005806451613,0.03,8.14000,6.1,17.37,177.66,160.30999755859375
2021-03-30,100.26143870967742,0.02,14.16000,6.1,13.42,121.16,157.57000732421875
2021-03-31,100.2428193548387,0.03,13.90000,6.1,67.74,136.03,159.9600067138672
2021-04-01,100.2242,0.02,13.20000,6.1,118.55,76.09,161.97999572753906
2021-04-05,100.32274666666666,0.03,12.98000,6.06,18.45,181.6,161.9199981689453
2021-04-06,100.34738333333333,0.02,19.58000,6.05,41.76,125.46,163.22000122070312
2021-04-07,100.37202,0.02,17.00000,6.04,44.49,205.44,162.75999450683594
2021-04-08,100.39665666666666,0.01,23.33000,6.029999999999999,58.53,115.07,164.50999450683594
2021-04-09,100.42129333333334,0.02,17.06000,6.02,113.9,115.04,163.27000427246094
2021-04-12,100.49520333333334,0.02,8.60000,5.989999999999999,55.01,69.6,162.27999877929688
2021-04-13,100.51984,0.03,20.74000,5.98,40.8,112.82,163.42999267578125
2021-04-14,100.54447666666668,0.02,8.82000,5.97,32.2,65.13,162.72000122070312
2021-04-15,100.56911333333332,0.02,13.36000,5.96,22.77,111.93,165.35000610351562
2021-04-16,100.59375,0.02,9.71000,5.949999999999999,50.96,86.85,166.35000610351562
2021-04-19,100.66766,0.02,8.14000,5.92,121.44,92.0,165.88999938964844
2021-04-20,100.69229666666666,0.03,7.00000,5.91,39.79,89.99,166.47999572753906
2021-04-21,100.71693333333332,0.03,7.23000,5.9,33.63,100.71,168.1300048828125
2021-04-22,100.74157,0.03,7.57000,5.89,58.7,70.82,167.0399932861328
2021-04-23,100.76620666666666,0.03,14.50000,5.88,136.04,102.84,166.39999389648438
2021-04-26,100.84011666666667,0.03,15.22000,5.85,121.14,84.99,166.83999633789062
2021-04-27,100.86475333333334,0.01,10.15000,5.84,13.32,165.42,166.4199981689453
2021-04-28,100.88939,0.01,47.59000,5.83,75.77,102.3,166.91000366210938
2021-04-29,100.91402666666669,0.01,15.31000,5.82,68.15,153.32,166.22000122070312
2021-04-30,100.93866333333334,0.01,10.29000,5.81,50.17,125.83,165.66000366210938
2021-05-03,100.9733129032258,0.04,16.42000,5.806451612903226,105.06,297.27,167.80999755859375
2021-05-04,100.97831935483872,0.02,16.15000,5.809677419354839,41.33,119.21,166.5800018310547
2021-05-05,100.98332580645162,0.02,8.02000,5.812903225806451,22.81,176.89,167.27000427246094
2021-05-06,100.98833225806452,0.02,7.66000,5.816129032258065,23.76,142.39,170.05999755859375
2021-05-07,100.99333870967742,0.02,14.30000,5.819354838709677,25.68,170.41,171.58999633789062
2021-05-10,101.00835806451612,0.02,13.65000,5.829032258064516,53.73,168.8,172.11000061035156
2021-05-11,101.01336451612904,0.01,12.07000,5.832258064516129,41.19,175.89,172.13999938964844
2021-05-12,101.01837096774192,0.02,17.35000,5.835483870967742,10.97,78.7,170.42999267578125
2021-05-13,101.02337741935484,0.02,16.79000,5.838709677419355,11.46,94.65,171.1300048828125
2021-05-14,101.02838387096774,0.01,10.38000,5.841935483870968,12.65,100.11,172.69000244140625
2021-05-17,101.04340322580646,0.02,13.70000,5.851612903225806,35.94,128.94,174.6999969482422
2021-05-18,101.04840967741936,0.02,14.98000,5.854838709677419,67.26,96.41,175.0399932861328
2021-05-19,101.05341612903226,0.01,16.35000,5.858064516129033,111.45,147.69,175.16000366210938
2021-05-20,101.05842258064516,0.01,6.32000,5.861290322580645,119.84,189.22,175.9600067138672
2021-05-21,101.06342903225809,0.01,3.11000,5.864516129032258,106.1,108.94,176.0399932861328
2021-05-24,101.07844838709676,0.02,13.69000,5.874193548387097,17.97,183.43,176.35000610351562
2021-05-25,101.08345483870968,0.02,16.97000,5.87741935483871,96.49,145.6,177.9499969482422
2021-05-26,101.08846129032258,0.02,11.10000,5.880645161290323,11.13,71.66,177.63999938964844
2021-05-27,101.09346774193548,0.02,7.51000,5.883870967741935,11.65,70.25,177.7100067138672
2021-05-28,101.09847419354838,0.01,6.85000,5.887096774193549,12.98,171.86,178.3800048828125
2021-06-01,101.1185,0.02,6.41000,5.9,15.62,176.43,177.89999389648438
2021-06-02,101.13925,0.02,6.14000,5.883333333333334,23.3,83.31,178.77000427246094
2021-06-03,101.16,0.02,6.38000,5.866666666666667,48.38,109.44,175.27000427246094
2021-06-04,101.18075,0.02,9.81000,5.8500000000000005,25.76,68.0,177.16000366210938
2021-06-07,101.243,0.02,9.74000,5.800000000000001,18.46,111.43,177.8699951171875
2021-06-08,101.26375,0.02,13.68000,5.783333333333334,58.35,109.81,177.32000732421875
2021-06-09,101.2845,0.03,4.09000,5.766666666666667,104.71,131.85,176.97999572753906
2021-06-10,101.30525,0.03,8.89000,5.75,23.33,122.88,177.74000549316406
2021-06-11,101.326,0.03,9.11000,5.733333333333333,38.85,97.74,175.74000549316406
2021-06-14,101.38825,0.03,18.20000,5.683333333333334,127.87,117.23,174.7100067138672
2021-06-15,101.409,0.03,18.70000,5.666666666666667,101.53,109.37,174.0500030517578
2021-06-16,101.42975,0.04,9.20000,5.65,72.42,104.83,171.11000061035156
2021-06-17,101.4505,0.04,14.01000,5.633333333333334,50.22,94.44,165.85000610351562
2021-06-18,101.47125,0.05,14.22000,5.616666666666667,80.87,142.32,164.92999267578125
2021-06-21,101.5335,0.05,13.53000,5.566666666666667,38.46,174.11,166.9499969482422
2021-06-22,101.55425,0.04,1.73000,5.550000000000001,14.72,100.0,166.25
2021-06-23,101.575,0.05,2.88000,5.533333333333334,24.6,60.28,166.13999938964844
2021-06-24,101.59575,0.05,13.18000,5.516666666666668,24.95,113.04,166.0399932861328
2021-06-25,101.6165,0.06,6.43000,5.5,13.7,92.88,166.58999633789062
2021-06-28,101.67875,0.05,29.52000,5.45,38.74,168.47,166.5800018310547
2021-06-29,101.6995,0.04,7.14000,5.433333333333334,15.22,74.51,164.8300018310547
2021-06-30,101.72025,0.05,12.95000,5.416666666666667,49.07,133.65,165.6300048828125
2021-07-01,101.741,0.05,12.16000,5.4,25.94,82.66,166.1999969482422
2021-07-02,101.7317129032258,0.05,4.16000,5.390322580645162,14.18,133.09,167.2899932861328
2021-07-06,101.69456451612903,0.05,5.01000,5.351612903225806,34.18,199.58,168.1199951171875
2021-07-07,101.68527741935485,0.05,7.43000,5.341935483870968,38.01,57.23,168.75999450683594
2021-07-08,101.67599032258065,0.06,3.77000,5.332258064516129,38.62,67.69,168.64999389648438
2021-07-09,101.66670322580646,0.06,15.60000,5.322580645161291,14.01,84.3,169.2100067138672
2021-07-12,101.63884193548388,0.05,18.83000,5.293548387096775,40.16,144.11,169.0
2021-07-13,101.62955483870968,0.05,11.79000,5.283870967741936,61.89,192.35,169.22000122070312
2021-07-14,101.62026774193548,0.06,12.45000,5.274193548387097,24.98,98.68,171.0399932861328
2021-07-15,101.61098064516128,0.05,8.51000,5.264516129032258,13.2,153.82,171.07000732421875
2021-07-16,101.6016935483871,0.05,14.60000,5.254838709677419,110.66,140.71,169.41000366210938
2021-07-19,101.57383225806451,0.05,12.67000,5.225806451612903,39.31,103.99,169.61000061035156
2021-07-20,101.56454516129033,0.05,12.90000,5.216129032258064,62.83,130.37,169.38999938964844
2021-07-21,101.55525806451614,0.05,10.06000,5.2064516129032254,85.79,185.19,168.75999450683594
2021-07-22,101.54597096774194,0.05,5.23000,5.196774193548387,38.21,91.1,169.08999633789062
2021-07-23,101.53668387096776,0.05,10.35000,5.187096774193548,13.58,138.66,168.55999755859375
2021-07-26,101.50882258064516,0.05,10.28000,5.158064516129032,19.48,125.45,168.16000366210938
2021-07-27,101.49953548387096,0.05,11.12000,5.148387096774194,87.54,132.55,168.44000244140625
2021-07-28,101.49024838709678,0.05,12.93000,5.138709677419355,110.3,152.66,169.2899932861328
2021-07-29,101.48096129032258,0.06,10.47000,5.129032258064516,38.28,144.4,171.1699981689453
2021-07-30,101.4716741935484,0.06,21.45000,5.119354838709677,40.66,133.44,169.82000732421875
2021-08-02,101.42908387096774,0.05,15.93000,5.087096774193548,19.41,124.58,169.61000061035156
2021-08-03,101.4050677419355,0.05,3.46000,5.074193548387097,14.74,77.81,169.49000549316406
2021-08-04,101.38105161290324,0.05,11.84000,5.0612903225806445,47.53,67.39,169.52999877929688
2021-08-05,101.35703548387096,0.05,10.26000,5.048387096774193,99.84,179.01,168.86000061035156
2021-08-06,101.33301935483873,0.06,17.39000,5.035483870967742,13.48,107.12,164.63999938964844
2021-08-09,101.26097096774194,0.06,10.46000,4.9967741935483865,138.86,134.96,161.72000122070312
2021-08-10,101.23695483870968,0.05,3.37000,4.983870967741935,28.72,399.87,161.77000427246094
2021-08-11,101.21293870967745,0.05,6.38000,4.970967741935484,72.58,96.07,164.0
2021-08-12,101.18892258064515,0.06,8.93000,4.958064516129032,76.19,90.39,164.0399932861328
2021-08-13,101.16490645161292,0.06,6.29000,4.945161290322581,13.42,101.4,166.38999938964844
2021-08-16,101.09285806451614,0.06,7.95000,4.906451612903226,38.74,131.18,167.22000122070312
2021-08-17,101.06884193548387,0.07,17.73000,4.893548387096774,201.68,113.72,166.97000122070312
2021-08-18,101.0448258064516,0.07,6.12000,4.880645161290323,69.6,113.23,167.10000610351562
2021-08-19,101.02080967741936,0.06,8.64000,4.867741935483871,49.09,78.58,166.61000061035156
2021-08-20,100.9967935483871,0.05,6.26000,4.854838709677419,13.35,85.35,166.6999969482422
2021-08-23,100.92474516129032,0.05,10.03000,4.816129032258065,76.03,177.96,168.72999572753906
2021-08-24,100.90072903225808,0.05,2.54000,4.803225806451613,28.87,86.77,168.64999389648438
2021-08-25,100.8767129032258,0.06,6.12000,4.790322580645161,81.17,74.18,167.47999572753906
2021-08-26,100.85269677419356,0.05,5.70000,4.77741935483871,12.16,54.9,167.6699981689453
2021-08-27,100.8286806451613,0.05,2.88000,4.764516129032258,12.27,69.52,170.19000244140625
2021-08-30,100.75663225806451,0.05,6.61000,4.725806451612903,18.79,77.75,169.35000610351562
2021-08-31,100.73261612903228,0.04,4.19000,4.712903225806452,42.85,166.77,169.69000244140625
2021-09-01,100.7086,0.05,6.57000,4.7,11.2,88.74,169.6999969482422
2021-09-02,100.72403666666668,0.05,7.82000,4.693333333333333,48.52,72.75,169.25
2021-09-03,100.73947333333334,0.05,6.51000,4.6866666666666665,49.37,88.32,171.05999755859375
2021-09-07,100.80122,0.05,12.01000,4.66,126.12,165.86,167.7100067138672
2021-09-08,100.81665666666667,0.05,6.14000,4.653333333333333,81.45,118.66,167.2899932861328
2021-09-09,100.83209333333332,0.04,6.81000,4.6466666666666665,58.05,56.89,168.02999877929688
2021-09-10,100.84753,0.05,2.80000,4.640000000000001,11.95,72.22,167.17999267578125
2021-09-13,100.89384,0.06,8.37000,4.62,160.7,209.02,167.74000549316406
2021-09-14,100.90927666666668,0.04,2.44000,4.613333333333333,166.79,135.76,168.82000732421875
2021-09-15,100.92471333333332,0.04,9.33000,4.6066666666666665,11.36,106.93,167.8300018310547
2021-09-16,100.94015,0.04,6.98000,4.6,35.72,44.76,164.02999877929688
2021-09-17,100.95558666666668,0.04,12.96000,4.593333333333334,12.28,83.45,163.77000427246094
2021-09-20,101.00189666666668,0.04,17.23000,4.573333333333333,146.94,159.31,164.94000244140625
2021-09-21,101.01733333333334,0.03,19.00000,4.566666666666666,281.83,196.08,166.0399932861328
2021-09-22,101.03277,0.03,3.36000,4.5600000000000005,172.2,98.64,165.4199981689453
2021-09-23,101.04820666666669,0.03,15.87000,4.553333333333334,23.55,79.1,163.50999450683594
2021-09-24,101.06364333333332,0.03,10.68000,4.546666666666667,24.3,86.86,163.3000030517578
2021-09-27,101.10995333333334,0.04,17.89000,4.526666666666666,143.59,243.51,163.63999938964844
2021-09-28,101.12539,0.04,4.92000,4.52,41.99,126.3,162.0500030517578
2021-09-29,101.14082666666668,0.04,22.28000,4.513333333333334,44.72,104.63,161.32000732421875
2021-09-30,101.15626333333331,0.04,10.11000,4.506666666666667,68.98,142.53,164.22000122070312
2021-10-01,101.1717,0.04,13.15000,4.5,70.87,88.83,164.58999633789062
2021-10-04,101.29343225806451,0.04,38.72000,4.461290322580645,107.13,148.03,165.36000061035156
2021-10-05,101.33400967741936,0.04,3.99000,4.448387096774193,13.6,97.14,164.58999633789062
2021-10-06,101.3745870967742,0.04,4.02000,4.435483870967742,102.87,145.53,165.02999877929688
2021-10-07,101.41516451612904,0.05,8.29000,4.422580645161291,82.45,100.93,164.16000366210938
2021-10-08,101.45574193548389,0.05,7.15000,4.409677419354838,36.59,96.69,164.22999572753906
2021-10-12,101.61805161290324,0.06,5.00000,4.358064516129032,28.43,90.52,164.66000366210938
2021-10-13,101.65862903225806,0.05,5.98000,4.34516129032258,45.33,111.12,167.58999633789062
2021-10-14,101.6992064516129,0.05,7.37000,4.332258064516129,11.43,94.34,168.0
2021-10-15,101.73978387096774,0.05,6.52000,4.319354838709677,37.07,65.19,165.3300018310547
2021-10-18,101.86151612903224,0.06,11.89000,4.280645161290322,18.44,159.77,164.9199981689453
2021-10-19,101.9020935483871,0.05,9.88000,4.267741935483871,14.05,73.95,165.4499969482422
2021-10-20,101.94267096774192,0.05,5.31000,4.254838709677419,22.61,59.85,166.89999389648438
2021-10-21,101.98324838709676,0.06,4.07000,4.241935483870968,92.46,69.73,166.75
2021-10-22,102.0238258064516,0.06,7.90000,4.229032258064516,12.25,101.73,167.77000427246094
2021-10-25,102.14555806451612,0.06,5.31000,4.190322580645161,54.32,102.62,168.92999267578125
